root_id,super_class,class,bw_weighted,bw_unweighted,influence,in_syn,in_deg,out_syn,out_deg,total_syn,traversal,current_flow
720575940631767353,central,Kenyon_Cell,0.0,0.0,24.674808858019624,138.0,6.0,41.0,2.0,179.0,-3.13,
720575940618299712,central,Kenyon_Cell,0.0,7.518969436500936e-10,24.18203356964748,39.0,3.0,71.0,5.0,110.0,-4.28,
720575940620036417,sensory,olfactory,0.0,3.741681894339318e-08,25.20452766561994,27.0,5.0,135.0,10.0,162.0,-0.0,
720575940621019457,central,Kenyon_Cell,0.0,6.317173556296292e-11,24.61963509213886,123.0,7.0,23.0,2.0,146.0,-2.92,
720575940629244227,central,unknown,0.0,0.0,24.08542156584753,88.0,12.0,107.0,7.0,195.0,-3.45,
720575940617873728,central,Kenyon_Cell,0.0,0.0,24.742834730400293,86.0,6.0,23.0,1.0,109.0,-2.92,
720575940622625097,sensory,hygrosensory,0.0,6.12375680084089e-08,24.669993489983,34.0,5.0,262.0,24.0,296.0,-3.59,
720575940632160593,central,LHLN,0.0,1.2296873999228516e-11,24.63612236618504,719.0,37.0,297.0,36.0,1016.0,-3.16,
720575940615809366,sensory,olfactory,0.0,0.0,25.115051913883303,60.0,8.0,212.0,14.0,272.0,-0.0,
720575940628392279,central,unknown,0.0,3.88413358089019e-07,24.420816204902867,256.0,17.0,140.0,12.0,396.0,-3.98,
720575940637665626,central,unknown,0.0,0.0,23.67556412207253,269.0,24.0,71.0,7.0,340.0,-5.42,
720575940617087325,sensory,olfactory,0.0,0.0,24.0,0.0,0.0,32.0,3.0,32.0,-0.0,
720575940603455846,central,ALPN,0.0,2.972988571331767e-08,24.74748478394537,60.0,6.0,165.0,16.0,225.0,-3.04,
720575940631898472,central,unknown,0.0,6.564288120689798e-08,24.597264367843025,223.0,26.0,109.0,9.0,332.0,-3.48,
720575940631538028,central,ALON,4.085691722176671e-05,2.444758417100677e-05,24.645964352729266,1755.0,76.0,1792.0,74.0,3547.0,-2.47,
720575940635961711,central,unknown,0.0,0.0,23.606523056397812,48.0,6.0,72.0,5.0,120.0,-5.03,
720575940615711093,sensory,olfactory,0.0,0.0,25.10276993610156,5.0,1.0,29.0,5.0,34.0,-0.0,
720575940614662517,central,unknown,0.0,5.0354218926038594e-09,24.319359759864295,198.0,24.0,63.0,9.0,261.0,-3.86,
720575940649691513,central,Kenyon_Cell,0.0,0.0,24.015709455317484,37.0,3.0,27.0,2.0,64.0,-3.75,
720575940621871484,central,Kenyon_Cell,0.0,0.0,23.02467831639753,17.0,2.0,14.0,1.0,31.0,-4.39,
720575940625508733,central,Kenyon_Cell,0.0,0.0,24.67560213332747,60.0,5.0,28.0,1.0,88.0,-3.44,
720575940606929282,central,unknown,0.0,1.7162058761358878e-10,23.351754926739567,64.0,7.0,322.0,27.0,386.0,-4.87,
720575940622920074,central,ALLN,0.0,1.3224215835707023e-06,24.685379196071217,3850.0,164.0,3812.0,162.0,7662.0,-3.69,
