root_id,betweenness,rank
720575940659340673,2.337700952443519e-06,488
720575940637308605,2.337700952443519e-06,489
720575940617932368,2.337700952443519e-06,490
720575940635028591,2.332264438600627e-06,491
720575940616918843,2.332264438600627e-06,492
720575940629378754,2.3268279247577353e-06,493
720575940635578303,2.3159548970719513e-06,494
720575940620621190,2.3159548970719513e-06,495
720575940636828334,2.3105183832290593e-06,496
720575940642894628,2.2996453555432758e-06,497
720575940630146871,2.2996453555432758e-06,498
720575940621819630,2.2996453555432758e-06,499
720575940605513649,2.2833358140146e-06,500
720575940634000979,2.2833358140146e-06,501
720575940620780272,2.2670262724859242e-06,502
720575940622066390,2.2670262724859242e-06,503
720575940632734033,2.2615897586430322e-06,504
720575940627891305,2.2561532448001403e-06,505
720575940623697898,2.2534349878786945e-06,506
720575940619998630,2.2452802171143567e-06,507
720575940626608401,2.2398437032714647e-06,508
720575940626960536,2.2344071894285727e-06,509
720575940625567674,2.2344071894285727e-06,510
720575940651231478,2.2344071894285727e-06,511
720575940620320902,2.2289706755856807e-06,512
720575940624756297,2.2289706755856807e-06,513
720575940617497437,2.223534161742789e-06,514
720575940612921746,2.218097647899897e-06,515
720575940627907884,2.212661134057005e-06,516
720575940626783881,2.207224620214113e-06,517
720575940623953900,2.1909150786854376e-06,518
720575940630488540,2.1909150786854376e-06,519
720575940615583647,2.1854785648425456e-06,520
720575940625006776,2.1854785648425456e-06,521
720575940640978421,2.1746055371567616e-06,522
720575940608145026,2.1202403987278425e-06,523
720575940635282910,2.114803884884951e-06,524
720575940615484063,2.103930857199167e-06,525
720575940647228468,2.098494343356275e-06,526
720575940630493050,2.0930578295133834e-06,527
720575940631383400,2.0821848018275994e-06,528
720575940622266236,2.0767482879847075e-06,529
720575940640178640,2.0713117741418155e-06,530
720575940631842360,2.0713117741418155e-06,531
720575940617098385,2.065875260298924e-06,532
720575940611746418,2.060438746456032e-06,533
720575940614137907,2.05500223261314e-06,534
720575940606900354,2.05500223261314e-06,535
720575940623228967,2.049565718770248e-06,536
720575940609592270,2.049565718770248e-06,537
720575940638668659,2.044129204927356e-06,538
720575940606354633,2.044129204927356e-06,539
720575940626798736,2.0278196633986804e-06,540
720575940632159519,2.0278196633986804e-06,541
720575940634782359,2.0223831495557884e-06,542
720575940630550058,2.0223831495557884e-06,543
720575940623579063,2.0223831495557884e-06,544
720575940604814526,2.0169466357128964e-06,545
720575940622021637,2.0169466357128964e-06,546
720575940616826380,2.011510121870005e-06,547
720575940645693988,2.011510121870005e-06,548
720575940620971174,2.011510121870005e-06,549
720575940620468718,2.006073608027113e-06,550
720575940639994456,2.000637094184221e-06,551
720575940629428695,1.995200580341329e-06,552
720575940638088511,1.9897640664984373e-06,553
720575940622147873,1.9843275526555453e-06,554
720575940631918649,1.9843275526555453e-06,555
720575940626142077,1.9843275526555453e-06,556
720575940633315263,1.9734545249697613e-06,557
720575940627827697,1.9680180111268693e-06,558
720575940627096957,1.9625814972839777e-06,559
720575940627098249,1.9625814972839777e-06,560
720575940630006636,1.9571449834410857e-06,561
720575940614730663,1.9571449834410857e-06,562
720575940620156209,1.9517084695981937e-06,563
720575940617991195,1.9462719557553017e-06,564
720575940605948076,1.9462719557553017e-06,565
720575940627234069,1.9408354419124097e-06,566
720575940614465478,1.929962414226626e-06,567
720575940644653348,1.929962414226626e-06,568
720575940626308697,1.929962414226626e-06,569
720575940618330041,1.919089386540842e-06,570
720575940635211768,1.91365287269795e-06,571
720575940623637226,1.9082163588550586e-06,572
720575940625045180,1.9027798450121666e-06,573
720575940628387587,1.9000615880907206e-06,574
720575940616182155,1.8973433311692746e-06,575
720575940626134354,1.875597275797707e-06,576
720575940620878727,1.875597275797707e-06,577
720575940650798582,1.875597275797707e-06,578
720575940617638946,1.875597275797707e-06,579
720575940622348156,1.870160761954815e-06,580
720575940624750480,1.870160761954815e-06,581
720575940612840982,1.8647242481119233e-06,582
720575940628627867,1.8647242481119233e-06,583
720575940606149321,1.8538512204261393e-06,584
720575940638496821,1.8538512204261393e-06,585
720575940620219585,1.8538512204261393e-06,586
720575940628648809,1.8484147065832476e-06,587
720575940619670352,1.8484147065832476e-06,588
720575940606607234,1.8375416788974638e-06,589
720575940627801877,1.82666865121168e-06,590
720575940620504198,1.8049225958401122e-06,591
720575940635863214,1.8049225958401122e-06,592
720575940646814340,1.8049225958401122e-06,593
720575940635202155,1.7994860819972205e-06,594
720575940614059882,1.7994860819972205e-06,595
720575940627639528,1.7994860819972205e-06,596
720575940622027222,1.7940495681543285e-06,597
720575940654777505,1.7886130543114365e-06,598
720575940617593157,1.7886130543114365e-06,599
720575940646682676,1.7886130543114365e-06,600
720575940629564688,1.772303512782761e-06,601
720575940614236200,1.772303512782761e-06,602
720575940626977947,1.772303512782761e-06,603
720575940612976497,1.766866998939869e-06,604
720575940620677336,1.766866998939869e-06,605
720575940633995949,1.766866998939869e-06,606
720575940647518340,1.766866998939869e-06,607
720575940627439592,1.766866998939869e-06,608
720575940635837887,1.7614304850969771e-06,609
720575940632588099,1.7559939712540852e-06,610
720575940625345328,1.7505574574111932e-06,611
720575940624377224,1.7451209435683014e-06,612
720575940632607948,1.7396844297254094e-06,613
720575940609407939,1.7342479158825176e-06,614
720575940607689394,1.707065346668058e-06,615
720575940612766515,1.701628832825166e-06,616
720575940613501337,1.701628832825166e-06,617
720575940644632087,1.701628832825166e-06,618
720575940616936226,1.701628832825166e-06,619
720575940630461009,1.6907558051393823e-06,620
720575940634657632,1.6907558051393823e-06,621
720575940615757162,1.6853192912964903e-06,622
720575940634539700,1.6798827774535985e-06,623
720575940645538158,1.652700208239139e-06,624
720575940633772257,1.652700208239139e-06,625
720575940617243393,1.652700208239139e-06,626
720575940630311383,1.652700208239139e-06,627
720575940622160560,1.647263694396247e-06,628
720575940625518736,1.647263694396247e-06,629
720575940625159677,1.6418271805533552e-06,630
720575940607725321,1.6363906667104632e-06,631
720575940639198397,1.6363906667104632e-06,632
720575940608716809,1.6363906667104632e-06,633
720575940635355804,1.6309541528675714e-06,634
720575940626952537,1.6200811251817874e-06,635
720575940628112765,1.6200811251817874e-06,636
720575940613867938,1.6200811251817874e-06,637
720575940611735514,1.6200811251817874e-06,638
720575940610088883,1.6146446113388957e-06,639
720575940613632997,1.6146446113388957e-06,640
720575940632305711,1.6146446113388957e-06,641
720575940619771375,1.6092080974960037e-06,642
720575940623385894,1.6092080974960037e-06,643
720575940631520312,1.6037715836531119e-06,644
720575940659709313,1.59833506981022e-06,645
720575940638077811,1.59833506981022e-06,646
720575940626999464,1.59833506981022e-06,647
720575940618594022,1.5928985559673281e-06,648
720575940627847752,1.5874620421244361e-06,649
720575940630691958,1.5820255282815441e-06,650
720575940621619627,1.5820255282815441e-06,651
720575940625905848,1.5765890144386524e-06,652
720575940621242025,1.5765890144386524e-06,653
720575940637209822,1.5711525005957604e-06,654
720575940642337696,1.5711525005957604e-06,655
720575940610652002,1.5657159867528686e-06,656
