root_id,rank,primary_type,neuropil,real,null_mean,null_sd,z,p_emp,q_emp,p_z,q_z
720575940635945919,1,v2LN30,AL_L,5.4259575318501854e-05,7.17777235373323e-06,3.6198200657103797e-06,13.006669422815342,0.004975124378109453,0.009213193292795283,5.606165152928156e-39,3.114536196071198e-38
720575940618757666,2,lLN2T_c,AL_L,3.9320644159295094e-05,3.301596492317774e-06,2.062976187853073e-06,17.45974959820653,0.004975124378109453,0.009213193292795283,1.451021314915283e-68,1.2091844290960692e-67
720575940614956072,3,v2LN30,AL_R,2.9189188186960723e-05,6.299812164130646e-06,3.2427407518329942e-06,7.058651238120596,0.004975124378109453,0.009213193292795283,8.406322424160279e-13,2.212190111621126e-12
720575940613590501,4,lLN2T_c,AL_L,2.415656953403646e-05,2.882233677462913e-06,1.8343077241304545e-06,11.598019011046008,0.004975124378109453,0.009213193292795283,2.1086369321570433e-31,8.110142046757859e-31
720575940632403986,5,il3LN6,AL_R,2.434198180019683e-05,8.271671614746154e-06,2.9894412340476443e-06,5.3756902803176345,0.004975124378109453,0.009213193292795283,3.814491762634258e-08,7.628983525268516e-08
720575940615189465,6,MZ_lv2PN,AL_R,2.3666551402041204e-05,4.956467186465537e-07,6.535093214929609e-07,35.456119631867,0.004975124378109453,0.009213193292795283,1.1672640800828387e-275,5.836320400414193e-274
720575940638288447,7,MZ_lv2PN,AL_L,2.2911658604102564e-05,6.414602222483862e-07,8.101230519703975e-07,27.489895920981578,0.004975124378109453,0.009213193292795283,1.1593512455996822e-166,2.8983781139992053e-165
720575940634773951,8,AL-AST1,AL_L,1.864717648241411e-05,7.777382378762564e-07,8.607448153638709e-07,20.760436688757444,0.004975124378109453,0.009213193292795283,4.933302516221888e-96,6.16662814527736e-95
720575940646576436,9,lLN2T_c,AL_R,1.595869862308878e-05,2.508760398482744e-06,1.6988690384153033e-06,7.916995318928216,0.004975124378109453,0.009213193292795283,1.216594521863432e-15,3.5782191819512705e-15
720575940631321704,10,AL-AST1,VES_R,1.7057928486753817e-05,6.364938222619476e-07,8.176624818266546e-07,20.08339018785166,0.004975124378109453,0.009213193292795283,5.155591754234912e-90,5.1555917542349125e-89
720575940622726271,11,DP1m_adPN,AL_R,1.0343355705089077e-05,5.812806981460492e-06,3.167277582976238e-06,1.4304236382626443,0.0845771144278607,0.1084321979844368,0.07629773393095711,0.09781760760379117
720575940623636701,12,il3LN6,AL_L,1.1111492236324884e-05,7.303256726723907e-06,3.333602926174224e-06,1.1423782597801653,0.11940298507462686,0.1421464108031272,0.12664841196522725,0.15444928288442347
720575940618308825,13,DP1m_adPN,AL_L,1.5720311423739737e-05,5.724405061701889e-06,2.6248080760465207e-06,3.808242763826625,0.004975124378109453,0.009213193292795283,6.997891856277269e-05,0.00012065330786684947
720575940623203805,14,VESa1_P02,AVLP_R,1.043606183816926e-05,4.479030601102594e-07,6.21585809139348e-07,16.068833347223087,0.004975124378109453,0.009213193292795283,2.1097651875019292e-58,1.5069751339299496e-57
720575940612840982,15,VESa1_P02,AVLP_L,9.376563174395732e-06,3.9870259091127623e-07,7.737526735678562e-07,11.603010742549788,0.004975124378109453,0.009213193292795283,1.9891570312298887e-31,8.110142046757859e-31
720575940632795532,16,lLN2F_b,AL_L,1.4223769561159627e-05,8.528533822044752e-06,3.3859795316743228e-06,1.6820053653126057,0.07960199004975124,0.10473946059177795,0.046283899761489875,0.060899868107223525
720575940617853986,17,LHPV10b1,LH_R,6.913228781122276e-06,5.561043611481312e-07,6.302295285589914e-07,10.086998675719935,0.004975124378109453,0.009213193292795283,3.153419778689232e-24,1.1262213495318685e-23
720575940613804259,18,lLN2T_c,AL_R,1.0065237305848524e-05,3.416816972003144e-06,1.951662936451263e-06,3.406541267794069,0.009950248756218905,0.016048788316482106,0.0003289580173611965,0.0005305774473567684
720575940628455942,19,CRE011,SMP_R,5.5756117181081966e-06,1.5598469077405769e-06,1.4973742070918239e-06,2.6818712325538008,0.024875621890547265,0.033615705257496305,0.0036605817070836963,0.004946732036599589
720575940623862015,20,VES079,VES_R,6.4894293156128646e-06,9.687790906879213e-08,2.7290410674440716e-07,23.424167128899683,0.004975124378109453,0.009213193292795283,1.2122429457934517e-121,2.0204049096557528e-120
