root_id,super_class,class,is_source
720575940614947340,visual_projection,unknown,False
720575940632117775,optic,optic_lobe_intrinsic,False
720575940627792401,visual_projection,unknown,False
720575940627268113,optic,optic_lobe_intrinsic,False
720575940631331346,optic,optic_lobe_intrinsic,True
720575940644438551,descending,unknown,False
720575940646011415,optic,optic_lobe_intrinsic,True
720575940616782365,optic,optic_lobe_intrinsic,False
720575940619141661,optic,optic_lobe_intrinsic,True
720575940605379104,optic,optic_lobe_intrinsic,False
720575940622287393,optic,optic_lobe_intrinsic,False
720575940625695269,visual_projection,unknown,False
720575940614292008,optic,optic_lobe_intrinsic,False
720575940624122409,optic,optic_lobe_intrinsic,True
720575940626219564,optic,optic_lobe_intrinsic,False
720575940629889580,optic,optic_lobe_intrinsic,False
720575940630807084,optic,optic_lobe_intrinsic,True
720575940626874928,optic,optic_lobe_intrinsic,True
720575940642341428,optic,optic_lobe_intrinsic,False
720575940632904249,optic,optic_lobe_intrinsic,False
720575940614685243,central,unknown,False
720575940617306683,optic,optic_lobe_intrinsic,False
720575940638671421,optic,optic_lobe_intrinsic,False
720575940619403841,central,unknown,False
720575940631724611,optic,optic_lobe_intrinsic,False
720575940618224197,optic,optic_lobe_intrinsic,True
720575940631200327,central,unknown,False
720575940631855687,optic,optic_lobe_intrinsic,False
720575940622942793,optic,optic_lobe_intrinsic,True
720575940623467084,optic,optic_lobe_intrinsic,False
720575940625302093,optic,optic_lobe_intrinsic,True
720575940632642129,optic,optic_lobe_intrinsic,False
720575940620976731,optic,optic_lobe_intrinsic,False
720575940606952028,visual_projection,unknown,False
720575940635263583,optic,optic_lobe_intrinsic,False
720575940611932770,optic,optic_lobe_intrinsic,False
720575940623991395,optic,optic_lobe_intrinsic,False
720575940626481764,optic,optic_lobe_intrinsic,False
720575940633952869,optic,optic_lobe_intrinsic,False
720575940626219620,optic,optic_lobe_intrinsic,False
720575940637622885,optic,optic_lobe_intrinsic,True
720575940615733866,optic,optic_lobe_intrinsic,False
720575940614816362,optic,optic_lobe_intrinsic,False
720575940634477163,central,unknown,False
720575940621894253,optic,optic_lobe_intrinsic,False
720575940640375411,optic,optic_lobe_intrinsic,False
720575940617175669,optic,optic_lobe_intrinsic,False
720575940611801720,optic,optic_lobe_intrinsic,False
720575940649026169,optic,optic_lobe_intrinsic,False
720575940621894268,optic,optic_lobe_intrinsic,False
720575940640113280,optic,optic_lobe_intrinsic,True
720575940605248130,central,unknown,False
720575940605903490,visual_projection,unknown,False
720575940619797126,visual_projection,unknown,False
720575940633821838,optic,optic_lobe_intrinsic,True
