root_id,influence,adjusted,super_class,class,betweenness,rank,hops
720575940631503557,1.1409139947090553e-05,12.61890422595132,optic,optic_lobe_intrinsic,0.0,19307,4.0
720575940631505679,3.7229569767332785e-06,11.499007680784668,optic,optic_lobe_intrinsic,0.0,5779,4.0
720575940631505739,2.452133507054403e-06,11.081447906855173,optic,optic_lobe_intrinsic,0.0,19011,5.0
720575940631506474,1.4553832745181391e-06,10.559758726883322,optic,optic_lobe_intrinsic,0.0,5043,4.0
720575940631507287,1.7083803702171606e-05,13.02262030479274,optic,optic_lobe_intrinsic,0.0,19349,3.0
720575940631507531,0.00039668483745935226,16.16763154714506,optic,optic_lobe_intrinsic,0.0,21730,3.0
720575940631507937,0.00042999140330934513,16.248254658219636,visual_projection,unknown,0.0,11709,4.0
720575940631508803,9.757522235818966e-06,12.462527940949622,optic,optic_lobe_intrinsic,0.0,7501,3.0
720575940631509323,5.79434364196201e-06,11.941371649593398,optic,optic_lobe_intrinsic,0.0,12376,4.0
720575940631509878,0.00025191020999601504,15.7135621565142,optic,optic_lobe_intrinsic,0.0,3523,4.0
720575940631518316,8.961556795907682e-06,12.377433403473129,optic,optic_lobe_intrinsic,0.0,19594,3.0
720575940631521142,1.3258241434516794e-05,12.769108796167076,optic,optic_lobe_intrinsic,0.0,10525,4.0
720575940631521484,3.413442336280123e-05,13.714795799920196,optic,optic_lobe_intrinsic,0.0,10283,3.0
720575940631521785,1.559322018832479e-05,12.931325658511312,optic,optic_lobe_intrinsic,0.0,7500,3.0
720575940631522043,2.370785273995253e-05,13.350295774534592,optic,optic_lobe_intrinsic,0.0,15546,4.0
720575940631523651,5.600587438880131e-06,11.907360934075253,optic,optic_lobe_intrinsic,0.0,14854,4.0
720575940631524882,0.0002633555864691849,15.75799460083747,optic,optic_lobe_intrinsic,0.0,19401,3.0
720575940631525674,0.0,0.0,optic,optic_lobe_intrinsic,0.0,6282,
720575940631525906,0.00010162241369555428,14.805753560089617,optic,optic_lobe_intrinsic,0.0,6517,3.0
720575940631527588,0.00016565838205724994,15.294417170511101,optic,optic_lobe_intrinsic,0.0,2465,3.0
720575940631527698,1.5140890593838855e-05,12.9018885122145,optic,optic_lobe_intrinsic,0.0,22121,3.0
720575940631528495,4.3617343312758707e-07,9.3547741097109,optic,optic_lobe_intrinsic,0.0,6309,4.0
720575940631531003,4.382352015359818e-05,13.964660105098872,optic,optic_lobe_intrinsic,0.0,1973,4.0
720575940631531847,1.5095216466040756e-05,12.898867345339522,optic,optic_lobe_intrinsic,0.0,21962,3.0
720575940631536415,1.1109319402975829e-05,12.592273783952642,visual_projection,unknown,0.0,16063,3.0
720575940631540778,6.236897395444473e-06,12.014972288497539,optic,optic_lobe_intrinsic,0.0,2014,5.0
720575940631541445,3.337556305868226e-06,11.389728336291913,optic,optic_lobe_intrinsic,0.0,22681,4.0
720575940631542009,2.1044599246693022e-05,13.23113340139189,optic,optic_lobe_intrinsic,0.0,21625,3.0
720575940631542646,3.343677002451122e-05,13.694145635410996,optic,optic_lobe_intrinsic,0.0,9192,3.0
720575940631543594,8.290724096397554e-06,12.299626753134199,optic,optic_lobe_intrinsic,0.0,18166,4.0
720575940631544082,3.579291318907751e-05,13.762239360234222,optic,optic_lobe_intrinsic,0.0,13811,3.0
720575940631544315,0.0014691257074087537,17.47691218800569,visual_projection,unknown,2.42800755825758e-07,94,2.0
720575940631545923,5.417934003373163e-08,7.2690338186421,optic,optic_lobe_intrinsic,0.0,21470,5.0
720575940631550735,0.0003115189409129332,15.925949583913637,optic,optic_lobe_intrinsic,0.0,6823,3.0
720575940631550807,1.746028199489262e-05,13.044418143226988,optic,optic_lobe_intrinsic,0.0,15045,4.0
720575940631551247,0.00010132603487179564,14.802832827888473,optic,optic_lobe_intrinsic,0.0,13785,3.0
720575940631553810,3.441293893586227e-07,9.117751881563594,optic,optic_lobe_intrinsic,0.0,7097,5.0
720575940631555147,1.9707534976061426e-05,13.165490490744999,optic,optic_lobe_intrinsic,0.0,7990,4.0
720575940631555212,0.00010363623489340823,14.825376468368537,optic,optic_lobe_intrinsic,0.0,18407,4.0
720575940631556772,1.803876005256408e-05,13.077012221079812,optic,optic_lobe_intrinsic,0.0,2019,3.0
720575940631557699,1.6655651152779356e-05,12.997239009451455,optic,optic_lobe_intrinsic,0.0,11053,3.0
720575940631558483,2.1353941454669635e-05,13.245725776131698,optic,optic_lobe_intrinsic,0.0,20435,4.0
720575940631558954,7.627982602293732e-06,12.216312849002254,optic,optic_lobe_intrinsic,0.0,18266,4.0
720575940631559466,0.00021376527166135643,15.549367993669344,optic,optic_lobe_intrinsic,0.0,15633,4.0
720575940631561002,2.9477764829651246e-06,11.26554059359863,optic,optic_lobe_intrinsic,0.0,10396,6.0
720575940631561487,3.567432999812848e-05,13.758920824511081,optic,optic_lobe_intrinsic,0.0,13777,3.0
720575940631562065,0.0010582946799123601,17.148903541109974,visual_projection,unknown,1.7098644776461823e-09,222,4.0
720575940631562124,5.907043467591123e-06,11.960634888991464,optic,optic_lobe_intrinsic,0.0,12058,4.0
720575940631563148,1.5426014782077276e-05,12.920544797804386,optic,optic_lobe_intrinsic,0.0,17670,3.0
720575940631563857,9.293862071688535e-07,10.111258539018547,optic,optic_lobe_intrinsic,0.0,5463,3.0
720575940631567658,9.602829357063186e-05,14.749132314774853,optic,optic_lobe_intrinsic,0.0,15276,3.0
720575940631568837,0.0011957523336004218,17.27102027617309,optic,optic_lobe_intrinsic,0.0,15562,3.0
720575940631569464,4.3555089849098434e-06,11.655930919198674,optic,optic_lobe_intrinsic,0.0,6121,4.0
720575940631569572,1.2169798690118026e-06,10.380861714418522,optic,optic_lobe_intrinsic,0.0,9657,3.0
720575940631572522,3.097163172760648e-05,13.61756112199508,optic,optic_lobe_intrinsic,0.0,355,4.0
720575940631572778,7.21484524716682e-05,14.46321527826145,optic,optic_lobe_intrinsic,0.0,10572,3.0
720575940631573037,2.5615365443492668e-05,13.427681826102114,optic,optic_lobe_intrinsic,0.0,10580,4.0
720575940631573775,3.364376044372416e-06,11.397731962789692,optic,optic_lobe_intrinsic,0.0,23052,4.0
720575940631575291,7.711856285167016e-06,12.227248363948213,optic,optic_lobe_intrinsic,0.0,21376,4.0
720575940631575889,3.240051091832432e-05,13.662663633793763,visual_projection,unknown,0.0,19015,2.0
720575940631576367,0.0005676400405415558,16.525976928423304,visual_projection,unknown,0.0,19302,2.0
720575940631577419,1.0149978318216149e-05,12.501961011384902,optic,optic_lobe_intrinsic,0.0,1323,2.0
720575940631579211,7.668785814288848e-06,12.22164774166182,optic,optic_lobe_intrinsic,0.0,11456,3.0
720575940631582535,1.1797178919127687e-05,12.652349870274248,optic,optic_lobe_intrinsic,0.0,13437,3.0
720575940631582751,8.163387938372798e-05,14.58673380636496,visual_projection,unknown,0.0,19605,3.0
720575940631583800,5.6174501558163396e-06,11.91036729405481,optic,optic_lobe_intrinsic,0.0,21309,4.0
720575940631586156,3.925462831658813e-05,13.854558798206222,optic,optic_lobe_intrinsic,0.0,20370,3.0
720575940631586501,1.288050359628309e-06,10.43761916804384,optic,optic_lobe_intrinsic,0.0,7314,4.0
720575940631590943,1.9217392068941653e-05,13.14030514797083,visual_projection,unknown,0.0,15239,2.0
720575940631591213,2.265577874672683e-05,13.304904393729878,optic,optic_lobe_intrinsic,0.0,22487,3.0
720575940631593041,1.8934885486243058e-05,13.125495455641756,optic,optic_lobe_intrinsic,0.0,15726,3.0
720575940631594563,2.565931838246174e-05,13.429396237443346,optic,optic_lobe_intrinsic,0.0,17875,4.0
720575940631595116,1.3885264000524067e-05,12.815317575975211,optic,optic_lobe_intrinsic,0.0,17306,4.0
720575940631595660,2.9558757961883338e-06,11.268284426711293,optic,optic_lobe_intrinsic,0.0,13596,4.0
720575940631596103,2.916242833595345e-05,13.557370621976172,optic,optic_lobe_intrinsic,0.0,12407,4.0
720575940631596140,0.0005354427286274562,16.467583376862223,optic,optic_lobe_intrinsic,0.0,12289,3.0
