root_id,rank,primary_type,neuropil,real,null_mean,null_sd,z,p_emp,q_emp,p_z,q_z
720575940630751031,1,OCG01d,IPS_L,0.013751352813852815,0.010509571158008659,0.003648324099197944,0.8885673442655045,0.1890547263681592,0.42966983265490727,0.18711782391647597,0.4379866574790831
720575940615484063,2,CB0567,IPS_L,0.009117965367965369,0.003492677895021644,0.0022490195988715896,2.5012176309028717,0.01990049751243781,0.12437810945273632,0.006188354782616169,0.030941773913080846
720575940621202670,3,OCG01e,IPS_L,0.008536255411255411,0.008193908955627705,0.003399664983942703,0.10070005640105031,0.4427860696517413,0.6495301271420675,0.45989428330057097,0.7185848176571421
720575940621734126,4,OCG01b,IPS_R,0.00661525974025974,0.006529694264069264,0.002948709816102975,0.029017937174828444,0.44776119402985076,0.6495301271420675,0.4884251424105423,0.7400380945614278
720575940627972485,5,OCG01d,SPS_R,0.0070752164502164505,0.008124137581168834,0.0031601021172786175,-0.3319263403600646,0.6218905472636815,0.7521914238332149,0.6300275599112812,0.8077276409118991
720575940640142141,6,DNp28,OCG,0.006649080086580087,0.0011101359577922075,0.0008164194624526557,6.7844342075677595,0.004975124378109453,0.04145936981757877,5.827116486270036e-12,5.827116486270036e-11
720575940616647483,7,DNp19,SPS_L,0.006547619047619048,0.000308306277056277,0.0004708331528694671,13.251642821958518,0.004975124378109453,0.04145936981757877,2.207165759483432e-40,5.51791439870858e-39
720575940618424405,8,CB1350,SAD,0.006547619047619048,0.0002224702380952381,0.0004060332055045175,15.577910190040939,0.004975124378109453,0.04145936981757877,5.143149078129857e-55,2.5715745390649285e-53
720575940631622393,9,OCG01b,IPS_L,0.006020021645021645,0.00498380005411255,0.002541339526654465,0.40774622203795957,0.2835820895522388,0.5063965884861407,0.34172999954732586,0.6102321420487963
720575940622318085,10,OCG01e,IPS_R,0.006479978354978355,0.004987621753246753,0.002674687028180148,0.5579555985460467,0.25870646766169153,0.49751243781094523,0.2884373521410427,0.5652216736284353
720575940624095172,11,CB0415,GNG,0.005647997835497835,0.0014755309794372284,0.001103786070313381,3.7801408880581198,0.024875621890547265,0.12437810945273634,7.836982036063016e-05,0.0005597844311473583
720575940632815780,12,,,0.005546536796536797,0.0005910781926406925,0.0006735745935822226,7.356955934964605,0.004975124378109453,0.04145936981757877,9.40757119416745e-14,1.1759463992709314e-12
720575940621561697,13,DNp28,OCG,0.005894886363636363,0.002702516233766234,0.0013595120266529448,2.348173511733909,0.03482587064676617,0.15308075009567548,0.009432865285635177,0.03930360535681324
720575940643487342,14,,,0.004985119047619047,0.0004320211038961037,0.000556386265344359,8.183339933642928,0.004975124378109453,0.04145936981757877,1.380414610726779e-16,2.300691017877965e-15
720575940627552125,15,,,0.004667207792207792,0.0063288014069264095,0.003101618710823787,-0.5357182070510852,0.7263681592039801,0.8254183627317956,0.7039233408120662,0.8196131866240204
720575940629701484,16,PS126,IPS_L,0.00459280303030303,0.0025031452922077923,0.0017575566497417346,1.1889561217854938,0.10945273631840796,0.30403537866224434,0.117228466922213,0.30849596558477105
720575940643112333,17,CB0676,SPS_R,0.005100108225108225,0.0064395630411255445,0.0031473647275518956,-0.425579788796573,0.6218905472636815,0.7521914238332149,0.6647929648858812,0.8129973630565934
720575940619152856,18,DNp40,IPS_R,0.004748376623376623,0.0018982345779220788,0.001244803045588564,2.2896329307315835,0.03980099502487562,0.15308075009567548,0.011021302175263332,0.042389623751012816
720575940634807708,19,,,0.004680735930735931,0.0007123917748917748,0.0008441659976068192,4.700904996285413,0.009950248756218905,0.07107320540156362,1.295055029169641e-06,1.079212524308034e-05
720575940634180833,20,OCG02b,SPS_R,0.004971590909090909,0.0016492660984848476,0.0010139369654756176,3.2766581392440157,0.024875621890547265,0.12437810945273634,0.0005252173494905773,0.0032826084343161085
720575940632377913,21,,,0.0031148538961038963,0.002810758252164503,0.0017216773943546284,0.17662754063944938,0.3880597014925373,0.6259027443428021,0.4299004799449573,0.6933878708789634
720575940614456332,22,PS276,SPS_R,0.004024621212121212,0.0014805533008658014,0.0014417719503832499,1.7645425204583498,0.06965174129353234,0.24875621890547264,0.03882034155319325,0.13330693551307768
720575940637308605,23,DNb06,IPS_L,0.0038555194805194805,0.0011655167748917746,0.0011216666039744693,2.398219485269559,0.03980099502487562,0.15308075009567548,0.008237495011060992,0.03744315914118632
720575940624587046,24,,,0.0035173160173160175,0.001733698593073593,0.0012354400187743397,1.4437102547575906,0.08955223880597014,0.29850746268656714,0.07441024781333669,0.23253202441667714
720575940627702547,25,OCG01f,IPS_R,0.0030641233766233768,0.008390692640692638,0.0035844720082507052,-1.4860122360583685,0.9701492537313433,0.9701492537313433,0.9313620577446916,0.9313620577446916
720575940629459718,26,,,0.0031960227272727275,0.0020447274080086595,0.0013264717986262145,0.8679380296335201,0.19900497512437812,0.43261951113995245,0.19271412929079657,0.4379866574790831
720575940632317997,27,CB3716,IPS_R,0.002996482683982684,0.003116815476190476,0.002278380495327018,-0.05281505545478296,0.4577114427860697,0.6495301271420675,0.5210603671375257,0.744371953053608
720575940610727630,28,,,0.0030573593073593072,0.0014971760010822504,0.0011396526768830228,1.3689989396981852,0.1044776119402985,0.30403537866224434,0.08549980317342071,0.2514700093335903
720575940629102891,29,,,0.00202245670995671,0.002948136498917751,0.0021492298676737557,-0.43070301733846716,0.5920398009950248,0.7521914238332149,0.6666578377064066,0.8129973630565934
720575940639134835,30,,,0.002428300865800866,0.0013566355519480523,0.0010300211589554507,1.0404303877986298,0.13930348258706468,0.3482587064676617,0.14906999490942546,0.37267498727356363
720575940628834151,31,CB3716,IPS_L,0.002644751082251082,0.0033582081980519434,0.002343524265042696,-0.30443769089280714,0.5174129353233831,0.6808064938465567,0.6196027717682777,0.8077276409118991
720575940623603726,32,,,0.0022862554112554113,0.0018895765692640686,0.0016447943775569542,0.24117229934877188,0.31343283582089554,0.5404014410705096,0.4047107896183027,0.6745179826971712
720575940635170484,33,,,0.0020833333333333333,0.0022988027597402607,0.0013685437641702896,-0.1574443083576217,0.5124378109452736,0.6808064938465567,0.5625526520736599,0.7709665594961252
720575940623135770,34,,,0.002076569264069264,0.0010488534902597406,0.0012801747797455674,0.8027933295278481,0.1890547263681592,0.42966983265490727,0.21104709914188619,0.458798041612796
720575940635859354,35,,,0.0019412878787878787,0.000978676271645021,0.0008020920981773354,1.2001260320732305,0.11940298507462686,0.31421838177533384,0.11504519840125832,0.30849596558477105
720575940621372933,36,,,0.001910849567099567,0.0004327989718614717,0.0004610483413381783,3.205847332512031,0.004975124378109453,0.04145936981757877,0.0006733270742240282,0.003740705967911268
720575940629821740,37,,,0.0016977813852813853,0.004229014475108226,0.0022341227270637853,-1.132987485049013,0.9154228855721394,0.9341049852776933,0.8713902455402538,0.8891737199390345
720575940617672920,38,,,0.0015625,0.0036579410173160154,0.0024443367927834496,-0.857263624023703,0.8308457711442786,0.8838784799407219,0.8043503964269526,0.8569025269780368
720575940615097490,39,,,0.0015625,0.0039543763528138536,0.00250235972289458,-0.9558483262538584,0.8805970149253731,0.9172885572139303,0.8304255655985864,0.8650266308318608
720575940612359343,40,,,0.0015286796536796536,0.001569653003246754,0.0010754637741411804,-0.038098307495126944,0.4527363184079602,0.6495301271420675,0.5151953496223514,0.744371953053608
720575940619358800,41,,,0.0008928571428571428,0.0016595474837662334,0.001423879801909052,-0.5384515883160632,0.6318407960199005,0.7521914238332149,0.7048673404966576,0.8196131866240204
720575940632307025,42,,,0.001332521645021645,0.000912050189393939,0.0007758025988655955,0.5419825304046847,0.26865671641791045,0.4975124378109453,0.2939152702867864,0.5652216736284353
720575940628861660,43,,,0.0014069264069264068,0.001616747835497835,0.001180854401464865,-0.17768611296290376,0.46766169154228854,0.6495301271420675,0.5705152540271327,0.7709665594961252
720575940660742785,44,PS126,SPS_R,0.0011972402597402597,0.0009591112012987014,0.0007827037331184345,0.30423907331169703,0.3383084577114428,0.5638474295190714,0.38047287931901574,0.6559877229638202
720575940635464343,45,,,0.0013460497835497836,0.002256070752164503,0.0014944944799447867,-0.6089155770239713,0.7114427860696517,0.8254183627317956,0.7287098006546566,0.8280793189257462
720575940618165393,46,,,0.0012513528138528138,0.0007577279491341991,0.0010533983429793976,0.4686022794781148,0.208955223880597,0.4353233830845771,0.3196769738264451,0.5919943959748983
720575940624362277,47,,,0.0012513528138528138,0.000773995535714285,0.0008168737788102217,0.5843709157047502,0.21890547263681592,0.43781094527363185,0.2794853950122111,0.5652216736284353
720575940622204186,48,,,0.0010281385281385282,0.0002876420454545453,0.00042295281973635625,1.750777978370175,0.09950248756218906,0.30403537866224434,0.039992080653923304,0.13330693551307768
720575940628238217,49,,,0.0011228354978354978,0.002408363771645022,0.0014923881002087862,-0.8613900590802605,0.8308457711442786,0.8838784799407219,0.8054883753593547,0.8569025269780368
720575940628416232,50,,,0.0013663419913419914,0.0028371043019480516,0.002137408775782436,-0.6881053017421348,0.7611940298507462,0.845771144278607,0.7543067639734666,0.8381186266371851
