root_id,super_class,class
720575940626260490,visual_projection,unknown
720575940627243539,central,unknown
720575940623475224,optic,optic_lobe_intrinsic
720575940632945177,central,unknown
720575940618166811,central,unknown
720575940632650271,central,unknown
720575940644053540,central,unknown
720575940625113637,sensory,mechanosensory
720575940622754342,central,unknown
720575940613153320,sensory,mechanosensory
720575940622721577,sensory,mechanosensory
720575940630487594,sensory,mechanosensory
720575940629275180,sensory,mechanosensory
720575940633895469,sensory,unknown_sensory
720575940627112492,optic,optic_lobe_intrinsic
720575940626555440,central,unknown
720575940619608625,central,unknown
720575940618756657,central,unknown
720575940614136371,central,unknown
720575940647952948,central,unknown
720575940638745141,central,unknown
720575940638810677,descending,unknown
720575940629602871,central,unknown
720575940630618680,central,unknown
720575940616561211,optic,optic_lobe_intrinsic
720575940628455996,central,unknown
720575940626227774,ascending,AN
720575940629439043,ascending,AN
720575940609253956,sensory,mechanosensory
720575940617478725,sensory,mechanosensory
720575940619412037,central,unknown
720575940626817610,central,unknown
720575940633305681,optic,optic_lobe_intrinsic
720575940616200790,central,unknown
720575940607058524,sensory,mechanosensory
720575940608500316,central,unknown
720575940608402012,central,unknown
720575940622590558,central,unknown
720575940619772513,optic,optic_lobe_intrinsic
720575940623901283,optic,optic_lobe_intrinsic
720575940626784868,central,unknown
720575940628095593,central,unknown
720575940613120618,central,unknown
720575940614791786,central,unknown
720575940635206251,central,unknown
720575940630291062,sensory,mechanosensory
720575940623475324,visual_centrifugal,unknown
720575940629766782,sensory,mechanosensory
720575940621804159,descending,unknown
720575940621148799,central,unknown
720575940608336514,central,unknown
720575940606894722,central,unknown
720575940608074370,central,unknown
720575940648706692,optic,optic_lobe_intrinsic
720575940617937543,sensory,gustatory
720575940623835784,optic,optic_lobe_intrinsic
720575940626195081,central,unknown
720575940615905931,central,unknown
720575940616462987,central,unknown
720575940641137293,central,unknown
720575940634583694,descending,unknown
720575940627079823,central,unknown
720575940623934096,descending,unknown
720575940614595218,central,MBON
720575940616037014,central,unknown
720575940611351193,sensory,mechanosensory
720575940633698970,visual_projection,unknown
720575940633567900,central,unknown
720575940634256028,optic,optic_lobe_intrinsic
720575940613022367,central,unknown
720575940654310049,central,unknown
720575940621116073,central,unknown
720575940621640363,central,unknown
720575940631437997,sensory,mechanosensory
720575940636058286,central,unknown
720575940613284527,central,unknown
720575940603683505,central,unknown
720575940606993074,sensory,mechanosensory
720575940607386290,central,unknown
720575940636418740,visual_projection,unknown
720575940623737525,central,unknown
720575940622361270,motor,brain_motor_neuron
720575940608893623,sensory,mechanosensory
720575940625048250,central,unknown
720575940624589500,sensory,mechanosensory
720575940633273023,central,unknown
720575940629111490,central,unknown
720575940608991939,central,unknown
720575940629242567,central,unknown
720575940626162378,sensory,mechanosensory
720575940629013199,central,unknown
720575940639695568,central,unknown
720575940612498129,visual_projection,unknown
720575940613120721,central,unknown
720575940622066390,central,unknown
720575940617315033,optic,optic_lobe_intrinsic
720575940612858586,visual_projection,unknown
720575940641006299,central,unknown
720575940612629210,descending,unknown
720575940620591837,central,unknown
720575940638253790,optic,optic_lobe_intrinsic
720575940611351267,central,unknown
720575940614759149,descending,unknown
720575940621771502,central,unknown
720575940622525168,optic,optic_lobe_intrinsic
720575940611875570,sensory,gustatory
720575940640842485,sensory,mechanosensory
720575940628751095,central,unknown
720575940625146621,optic,optic_lobe_intrinsic
720575940627538690,ascending,AN
720575940621312773,central,unknown
720575940609417995,descending,unknown
720575940622623501,visual_projection,unknown
720575940627702547,visual_projection,ocellar
720575940621148948,visual_centrifugal,unknown
720575940620919578,sensory,mechanosensory
720575940623147802,ascending,AN
720575940625408796,central,unknown
720575940622263066,descending,unknown
720575940626522910,sensory,mechanosensory
720575940626293534,optic,optic_lobe_intrinsic
720575940604994336,central,unknown
720575940618822429,visual_projection,unknown
720575940617151266,central,unknown
720575940645495587,central,unknown
720575940645724963,central,unknown
720575940624982823,descending,unknown
720575940632355626,central,unknown
720575940616758075,sensory,mechanosensory
720575940630455100,central,unknown
720575940625408830,sensory,mechanosensory
720575940625376062,descending,unknown
720575940624950078,central,unknown
720575940622230337,central,unknown
720575940613481282,central,unknown
720575940630848323,central,unknown
720575940630553415,sensory,gustatory
720575940627964746,optic,optic_lobe_intrinsic
720575940617642832,central,ALPN
720575940618003284,sensory,mechanosensory
720575940619182933,central,unknown
720575940619215701,central,unknown
720575940628947799,central,unknown
720575940626228057,central,unknown
720575940611056482,sensory,mechanosensory
720575940624032611,central,unknown
720575940629865319,central,unknown
720575940613940074,central,unknown
720575940629701484,central,unknown
720575940645528430,motor,brain_motor_neuron
720575940612727665,central,unknown
720575940637074291,central,unknown
720575940617315189,visual_projection,unknown
720575940627735422,central,unknown
720575940607845250,visual_projection,unknown
720575940645036932,central,unknown
720575940626719621,ascending,AN
720575940618625927,sensory,mechanosensory
720575940637565838,central,unknown
720575940635599758,central,unknown
720575940625539984,descending,unknown
720575940615742353,central,unknown
720575940622853011,sensory,gustatory
720575940624327572,motor,brain_motor_neuron
720575940624130964,central,unknown
720575940609844117,descending,unknown
720575940633797530,central,unknown
720575940628030363,central,unknown
720575940626883483,central,unknown
720575940633666460,optic,optic_lobe_intrinsic
720575940627768219,optic,optic_lobe_intrinsic
720575940615250850,central,unknown
720575940620231590,descending,unknown
720575940615611303,central,unknown
720575940634026925,central,unknown
720575940606239666,sensory,unknown_sensory
720575940611089331,central,unknown
720575940622558133,sensory,mechanosensory
720575940620723126,central,unknown
720575940624524215,central,unknown
720575940626031548,sensory,mechanosensory
720575940623180732,central,unknown
720575940633666495,central,unknown
720575940628784066,central,unknown
720575940610499523,central,unknown
720575940622754756,central,unknown
720575940624589770,sensory,mechanosensory
720575940625081290,central,unknown
720575940622099405,sensory,mechanosensory
720575940613743569,central,unknown
720575940607452117,sensory,mechanosensory
720575940631176151,central,unknown
720575940612203482,descending,unknown
720575940640613339,central,unknown
720575940635403230,central,unknown
720575940604273632,sensory,mechanosensory
720575940604470240,central,unknown
720575940631667682,central,unknown
720575940635960292,central,unknown
720575940623311847,sensory,mechanosensory
720575940627047400,central,unknown
720575940628030440,descending,unknown
720575940622263275,central,unknown
720575940627014641,central,ALLN
720575940611384306,central,unknown
720575940625703923,visual_centrifugal,unknown
720575940627735537,central,unknown
720575940630029307,central,unknown
720575940614595582,central,unknown
720575940623901695,central,ALLN
720575940630160384,ascending,AN
720575940627604486,central,unknown
720575940623246343,central,unknown
720575940607484939,visual_projection,unknown
720575940630422543,sensory,mechanosensory
720575940628882450,central,ALPN
720575940619478036,central,unknown
720575940616791067,sensory,mechanosensory
720575940616856605,central,unknown
720575940626818085,central,unknown
720575940614956072,central,ALLN
720575940622623785,central,unknown
720575940629472298,descending,unknown
720575940632880173,sensory,gustatory
720575940632355885,descending,unknown
720575940630783023,sensory,mechanosensory
720575940608435246,central,unknown
720575940616758322,central,ALLN
720575940615480370,central,unknown
720575940647003188,central,unknown
720575940638909493,optic,optic_lobe_intrinsic
720575940616823862,central,unknown
720575940628882487,central,unknown
720575940632028216,central,unknown
720575940632486969,descending,unknown
720575940630881337,central,unknown
720575940633011256,descending,unknown
720575940618888246,central,unknown
720575940623836222,sensory,mechanosensory
720575940625409086,sensory,mechanosensory
720575940619412544,central,unknown
720575940625114174,central,unknown
720575940613973058,central,unknown
720575940630750279,sensory,mechanosensory
720575940625310793,central,unknown
720575940632192075,visual_projection,ocellar
720575940625835085,optic,optic_lobe_intrinsic
720575940624950349,optic,optic_lobe_intrinsic
720575940628259919,central,unknown
720575940629963855,central,ALPN
720575940619773008,central,unknown
720575940615906388,central,unknown
720575940640547928,central,unknown
720575940638024794,central,unknown
720575940608402524,descending,unknown
720575940616332381,sensory,mechanosensory
720575940621116510,central,unknown
720575940608042076,central,unknown
720575940634813536,motor,brain_motor_neuron
720575940609713250,sensory,mechanosensory
720575940634453093,central,unknown
720575940605682790,sensory,unknown_sensory
720575940604372070,central,unknown
720575940629701737,central,unknown
720575940626228329,central,unknown
720575940628456553,central,unknown
720575940637107312,sensory,unknown_sensory
720575940614726773,central,unknown
720575940617839739,central,ALPN
720575940638024832,central,unknown
720575940627768453,optic,optic_lobe_intrinsic
720575940623934600,ascending,AN
720575940622853258,central,unknown
720575940616561803,central,unknown
720575940635960462,sensory,mechanosensory
720575940635075726,central,unknown
720575940624163984,sensory,mechanosensory
720575940615840913,central,unknown
720575940628653199,central,unknown
720575940613153938,central,unknown
720575940623934608,central,unknown
720575940612465817,central,unknown
720575940610008217,sensory,mechanosensory
720575940617249949,central,ALLN
720575940618658974,descending,unknown
720575940641629344,central,unknown
720575940639040675,central,unknown
720575940632618148,sensory,mechanosensory
720575940612564135,central,unknown
720575940627244200,ascending,AN
720575940614988967,optic,optic_lobe_intrinsic
720575940618888368,sensory,mechanosensory
720575940604404913,sensory,mechanosensory
720575940634027188,optic,optic_lobe_intrinsic
720575940621640885,descending,unknown
720575940619510966,central,unknown
720575940625376442,central,unknown
720575940615972027,sensory,mechanosensory
720575940624065724,sensory,mechanosensory
720575940614235323,descending,unknown
720575940623377596,central,unknown
720575940615185595,central,unknown
720575940620657857,central,unknown
720575940630750402,optic,optic_lobe_intrinsic
720575940630095045,central,unknown
720575940614005958,central,unknown
720575940630979781,central,unknown
720575940628653255,visual_projection,unknown
720575940606010569,central,unknown
720575940626425034,visual_centrifugal,ocellar
720575940619445451,central,unknown
720575940626162890,central,unknown
720575940614923462,central,unknown
720575940610237646,central,unknown
720575940639532240,optic,optic_lobe_intrinsic
720575940622525654,central,unknown
720575940630291671,central,unknown
720575940618003672,central,unknown
720575940610041050,central,unknown
720575940612662499,central,unknown
720575940627866856,central,unknown
720575940626883816,central,unknown
720575940624688362,central,unknown
720575940623443179,central,unknown
720575940623312107,central,unknown
720575940635239672,central,unknown
720575940631274745,ascending,AN
720575940629701881,central,unknown
720575940631700731,central,unknown
720575940630521083,optic,optic_lobe_intrinsic
720575940623148285,central,unknown
720575940629996794,optic,optic_lobe_intrinsic
720575940630914304,central,unknown
720575940625179918,sensory,mechanosensory
720575940625835278,visual_projection,unknown
720575940644447511,central,unknown
720575940617348379,visual_projection,unknown
720575940618167579,descending,unknown
720575940632159519,central,unknown
720575940606633248,descending,unknown
720575940645332259,sensory,gustatory
720575940644676900,sensory,unknown_sensory
720575940626982181,descending,unknown
720575940629636395,optic,optic_lobe_intrinsic
720575940628489516,central,unknown
720575940616103218,central,unknown
720575940615251251,descending,unknown
720575940647560500,descending,unknown
720575940638909749,sensory,mechanosensory
720575940630291767,descending,unknown
720575940629669175,central,unknown
720575940639204669,central,unknown
720575940618593600,central,unknown
720575940622132545,visual_centrifugal,unknown
720575940637140294,central,unknown
720575940630357319,central,unknown
720575940622132553,central,unknown
720575940629144906,central,unknown
720575940626326858,central,unknown
720575940623672653,central,unknown
720575940618233168,central,unknown
720575940632651091,central,unknown
720575940615808342,central,unknown
720575940628194647,sensory,mechanosensory
720575940630586711,visual_centrifugal,unknown
720575940621542747,central,ALLN
720575940608042332,central,unknown
720575940619937121,central,unknown
720575940605191526,optic,optic_lobe_intrinsic
720575940627637607,central,unknown
720575940605420902,central,unknown
720575940628129129,central,unknown
720575940621706605,ascending,AN
720575940612990321,central,unknown
720575940612564338,sensory,olfactory
720575940638811507,sensory,mechanosensory
720575940620690804,central,unknown
720575940634027383,central,unknown
720575940610270584,central,unknown
720575940650935673,optic,optic_lobe_intrinsic
720575940617807227,sensory,mechanosensory
720575940621673852,visual_projection,unknown
720575940628358533,ascending,AN
720575940619085190,sensory,mechanosensory
720575940621313414,descending,unknown
720575940619249031,central,unknown
720575940621116807,optic,unknown
720575940621608330,central,unknown
720575940619740550,central,unknown
720575940632126860,central,unknown
720575940641695117,central,unknown
720575940624688528,central,unknown
720575940633634199,sensory,gustatory
720575940629144987,central,unknown
720575940641400224,central,unknown
720575940640908707,central,unknown
720575940621411749,central,unknown
720575940620297638,optic,optic_lobe_intrinsic
720575940605846962,sensory,mechanosensory
720575940607452594,sensory,mechanosensory
720575940620723638,central,unknown
720575940627277242,visual_projection,bilateral
720575940634682815,sensory,mechanosensory
720575940621477312,central,unknown
720575940621018560,central,unknown
720575940619445696,central,unknown
720575940629112258,central,unknown
720575940643562952,optic,optic_lobe_intrinsic
720575940625573322,descending,unknown
720575940627146186,central,unknown
720575940630521292,central,unknown
720575940622198230,sensory,unknown_sensory
720575940628817367,sensory,mechanosensory
720575940622624214,central,unknown
720575940628948444,sensory,mechanosensory
720575940622067165,descending,unknown
720575940630488540,central,unknown
720575940620789213,central,unknown
720575940628817372,central,unknown
720575940633044449,central,unknown
720575940633339362,central,unknown
720575940616365535,visual_centrifugal,unknown
720575940634748385,optic,optic_lobe_intrinsic
720575940627572200,sensory,mechanosensory
720575940636943849,sensory,mechanosensory
720575940621870576,sensory,mechanosensory
720575940620887536,ascending,AN
720575940611876338,sensory,mechanosensory
720575940624393715,sensory,mechanosensory
720575940611646962,central,unknown
720575940627604977,central,unknown
720575940627375612,central,unknown
720575940622362109,central,unknown
720575940624885250,central,unknown
720575940622263821,sensory,mechanosensory
720575940626097678,central,unknown
720575940621149709,central,unknown
720575940628358675,central,unknown
720575940612990486,optic,optic_lobe_intrinsic
720575940622198298,optic,optic_lobe_intrinsic
720575940627015196,descending,unknown
720575940625507870,sensory,gustatory
720575940618757666,central,ALLN
720575940625212965,central,unknown
720575940614792744,visual_projection,unknown
720575940613449256,optic,optic_lobe_intrinsic
720575940628522540,central,unknown
720575940631799343,central,unknown
720575940617905713,sensory,mechanosensory
720575940616169010,central,unknown
720575940640843316,sensory,mechanosensory
720575940646086196,central,unknown
720575940646708788,visual_projection,unknown
720575940630947384,central,unknown
720575940616889915,sensory,mechanosensory
720575940637763135,central,unknown
720575940619675200,central,unknown
720575940622263873,central,unknown
720575940629440067,sensory,mechanosensory
720575940608763460,sensory,mechanosensory
720575940626916936,visual_projection,unknown
720575940627113544,central,unknown
720575940628096586,motor,brain_motor_neuron
720575940622493260,central,unknown
720575940621805132,central,unknown
720575940639434318,central,unknown
720575940638680654,central,unknown
720575940633241169,central,unknown
720575940619085397,sensory,mechanosensory
720575940638910040,central,unknown
720575940639073882,central,unknown
720575940620297819,descending,unknown
720575940620658267,central,unknown
720575940621575774,central,unknown
720575940623050334,central,unknown
720575940619937374,central,unknown
720575940636649061,central,unknown
720575940604241510,sensory,unknown_sensory
720575940620068461,central,unknown
720575940644775534,central,unknown
720575940635371119,central,unknown
720575940635960943,central,unknown
720575940611384946,central,unknown
720575940640515699,ascending,AN
720575940614694517,central,unknown
720575940630128246,central,unknown
720575940608763512,central,unknown
720575940639467136,central,unknown
720575940620658310,sensory,mechanosensory
720575940622591626,central,unknown
720575940622493322,central,unknown
720575940624066195,central,unknown
720575940611745429,central,unknown
720575940612990617,central,unknown
720575940633437850,sensory,mechanosensory
720575940633044634,central,unknown
720575940616791709,central,unknown
720575940619937445,central,ALLN
720575940620953254,sensory,mechanosensory
720575940620986022,central,unknown
720575940604470956,descending,unknown
720575940631275181,central,ALLN
720575940631144109,central,unknown
720575940607387314,central,unknown
720575940624623287,central,unknown
720575940623476407,central,unknown
720575940624426680,descending,unknown
720575940607944384,sensory,mechanosensory
720575940620494529,central,unknown
720575940607256259,central,unknown
720575940607846083,central,unknown
720575940631865029,optic,optic_lobe_intrinsic
720575940614563526,central,unknown
720575940616365766,optic,optic_lobe_intrinsic
720575940645103304,optic,optic_lobe_intrinsic
720575940605355721,central,unknown
720575940642875080,ascending,AN
720575940631996108,central,unknown
720575940621805261,sensory,mechanosensory
720575940611548878,central,unknown
720575940632815315,ascending,AN
720575940615939796,central,unknown
720575940641957595,optic,optic_lobe_intrinsic
720575940615382751,central,unknown
720575940633634530,optic,optic_lobe_intrinsic
720575940616759014,central,unknown
720575940618594022,descending,unknown
720575940623083242,central,unknown
720575940622919411,central,unknown
720575940622657268,central,unknown
720575940630882039,sensory,gustatory
720575940628719355,central,unknown
720575940628162300,sensory,mechanosensory
720575940625147645,central,mAL
720575940613121790,central,unknown
720575940628686595,central,unknown
720575940622755589,optic,optic_lobe_intrinsic
720575940628391686,ascending,AN
720575940622886663,sensory,mechanosensory
720575940609648395,central,unknown
720575940608239371,central,unknown
720575940614301452,optic,optic_lobe_intrinsic
720575940631340815,central,unknown
720575940628064016,ascending,AN
720575940631242514,central,unknown
720575940628358931,central,unknown
720575940627801877,central,unknown
720575940613154582,central,unknown
720575940627343125,sensory,mechanosensory
720575940625573653,descending,unknown
720575940634093337,central,unknown
720575940631668511,central,unknown
720575940630587167,central,unknown
720575940626949925,optic,optic_lobe_intrinsic
720575940621870886,central,unknown
720575940612138792,central,unknown
720575940623017769,sensory,mechanosensory
720575940629866283,descending,unknown
720575940629964591,visual_projection,unknown
720575940625344304,central,unknown
720575940620330801,visual_projection,bilateral
720575940647036724,ascending,AN
720575940630751031,visual_projection,ocellar
720575940632323896,visual_projection,unknown
720575940627081022,optic,optic_lobe_intrinsic
720575940619675456,central,unknown
720575940631177027,central,unknown
720575940618594117,descending,unknown
720575940633208647,central,unknown
720575940624131913,descending,unknown
720575940632422219,descending,unknown
720575940631406411,central,unknown
720575940639205198,central,unknown
720575940619675472,central,unknown
720575940615153494,central,unknown
720575940624885593,central,unknown
720575940626196313,central,unknown
720575940618266459,visual_projection,unknown
720575940619904859,central,unknown
720575940608894812,visual_centrifugal,unknown
720575940634683237,central,unknown
720575940605028198,optic,optic_lobe_intrinsic
720575940628686695,central,unknown
720575940635404143,visual_projection,unknown
720575940639696755,central,unknown
720575940639762291,central,unknown
720575940631537526,optic,optic_lobe_intrinsic
720575940627572602,ascending,AN
720575940618135419,central,unknown
720575940618561403,central,ALLN
720575940630652798,central,unknown
720575940605421442,central,ALPN
720575940620232582,central,unknown
720575940622067594,central,unknown
720575940630620044,sensory,mechanosensory
720575940640679821,central,unknown
720575940631865228,central,unknown
720575940624820112,central,unknown
720575940616038294,central,unknown
720575940634224540,ascending,AN
720575940653885345,central,unknown
720575940612925346,central,unknown
720575940631701412,central,unknown
720575940618561445,central,unknown
720575940622002086,ascending,AN
720575940622133158,optic,optic_lobe_intrinsic
720575940619741104,central,unknown
720575940623312828,sensory,mechanosensory
720575940620232640,central,unknown
720575940623247300,central,unknown
720575940614465478,central,unknown
720575940626163658,central,unknown
720575940631930828,central,ALPN
720575940612171726,central,unknown
720575940630980559,descending,unknown
720575940614137809,central,unknown
720575940616464340,central,unknown
720575940608370645,central,unknown
720575940622165974,central,unknown
720575940611352538,central,unknown
720575940603029472,sensory,mechanosensory
720575940622919655,central,unknown
720575940639172585,visual_centrifugal,unknown
720575940614465517,visual_projection,unknown
720575940621150191,central,unknown
720575940627507185,central,unknown
720575940612401138,central,unknown
720575940622723059,central,unknown
720575940622198772,sensory,unknown_sensory
720575940613253106,optic,optic_lobe_intrinsic
720575940623181823,central,unknown
720575940629932035,central,unknown
720575940627146756,central,unknown
720575940623017989,central,unknown
720575940608305161,sensory,gustatory
720575940609910795,optic,optic_lobe_intrinsic
720575940608239627,central,unknown
720575940625344529,central,unknown
720575940620822548,central,unknown
720575940621903896,central,unknown
720575940620199962,central,ALPN
720575940625967132,central,unknown
720575940617054237,central,unknown
720575940622723110,central,unknown
720575940624853031,central,unknown
720575940614236200,descending,unknown
720575940630620207,central,unknown
720575940625737776,central,unknown
720575940630718511,central,unknown
720575940614137907,descending,unknown
720575940647036980,central,unknown
720575940645595188,central,unknown
720575940629211191,central,unknown
720575940629112887,sensory,gustatory
720575940629997628,central,unknown
720575940629866563,optic,optic_lobe_intrinsic
720575940625803336,central,unknown
720575940623509577,central,unknown
720575940631406667,sensory,mechanosensory
720575940623444044,optic,optic_lobe_intrinsic
720575940624394317,central,unknown
720575940628883535,descending,unknown
720575940628654159,central,unknown
720575940631275601,central,unknown
720575940618987600,central,unknown
720575940631603281,central,ALLN
720575940618201173,central,unknown
720575940626229337,descending,unknown
720575940620626011,central,unknown
720575940619708507,central,unknown
720575940620593243,central,unknown
720575940607092828,visual_projection,unknown
720575940634617952,descending,unknown
720575940622166115,optic,optic_lobe_intrinsic
720575940622592099,central,ALLN
720575940628818023,sensory,mechanosensory
720575940630554728,sensory,mechanosensory
720575940616169578,central,ALLN
720575940614367338,central,unknown
720575940611844210,central,unknown
720575940638124147,sensory,mechanosensory
720575940634028151,central,unknown
720575940610173048,descending,unknown
720575940627277950,sensory,mechanosensory
720575940620888191,sensory,mechanosensory
720575940625737859,central,unknown
720575940645824644,sensory,mechanosensory
720575940648708228,central,unknown
720575940646676612,central,unknown
720575940637534349,optic,optic_lobe_intrinsic
720575940634126478,central,unknown
720575940613875858,sensory,olfactory
720575940622657684,central,unknown
720575940612761750,central,unknown
720575940614432918,central,unknown
720575940617873566,sensory,mechanosensory
720575940632815780,central,unknown
720575940626327720,sensory,mechanosensory
720575940611516586,central,unknown
720575940618725547,central,unknown
720575940602964140,central,unknown
720575940631963821,sensory,unknown_sensory
720575940635863214,central,unknown
720575940605552818,central,unknown
720575940606011570,optic,optic_lobe_intrinsic
720575940612434099,optic,optic_lobe_intrinsic
720575940625049781,visual_centrifugal,unknown
720575940626000056,visual_centrifugal,unknown
720575940614596795,sensory,mechanosensory
720575940633307327,central,unknown
720575940619446465,central,unknown
720575940628326594,sensory,mechanosensory
720575940623739076,central,ALPN
720575940618660043,central,ALPN
720575940639172816,visual_projection,unknown
720575940608960722,descending,unknown
720575940610468050,central,unknown
720575940623378646,central,unknown
720575940617677016,central,unknown
720575940620691672,central,unknown
720575940615219417,descending,unknown
720575940604340448,sensory,mechanosensory
720575940604569824,central,unknown
720575940632652002,central,unknown
720575940613646565,central,unknown
720575940621838571,central,unknown
720575940620134638,central,unknown
720575940651198710,central,unknown
720575940651231478,central,unknown
720575940629702905,central,unknown
720575940623902973,optic,optic_lobe_intrinsic
720575940615481598,visual_centrifugal,unknown
720575940626557186,central,unknown
720575940624394498,descending,unknown
720575940628162832,central,unknown
720575940626753809,sensory,mechanosensory
720575940630915346,sensory,mechanosensory
720575940627605779,central,ALLN
720575940621347092,central,unknown
720575940626032917,central,unknown
720575940644022551,descending,unknown
720575940622559512,central,unknown
720575940647102755,optic,optic_lobe_intrinsic
720575940623706405,descending,unknown
720575940622756134,central,unknown
720575940627999019,central,unknown
720575940630980909,central,unknown
720575940611189038,visual_centrifugal,unknown
720575940630817071,visual_centrifugal,unknown
720575940631111983,central,unknown
720575940631931183,sensory,olfactory
720575940645497140,central,unknown
720575940632029496,central,unknown
720575940616071483,central,unknown
720575940628785468,central,unknown
720575940625279294,sensory,mechanosensory
720575940627081534,central,unknown
720575940615809349,sensory,mechanosensory
720575940616497477,central,unknown
720575940624197961,central,unknown
720575940622690633,central,unknown
720575940632160593,central,LHLN
720575940618627412,central,unknown
720575940628392279,central,unknown
720575940637501784,descending,unknown
720575940625738073,central,unknown
720575940637665626,central,unknown
720575940621183326,sensory,mechanosensory
720575940635175263,descending,unknown
720575940620691811,sensory,mechanosensory
720575940623968612,descending,unknown
720575940635634021,central,unknown
720575940629014887,central,unknown
720575940631308648,optic,optic_lobe_intrinsic
720575940634552683,central,unknown
720575940630686060,central,ALPN
720575940631538028,central,ALON
720575940634061167,central,unknown
720575940613941618,central,unknown
720575940611811704,central,unknown
720575940648839545,central,unknown
720575940659063169,ascending,AN
720575940606929282,central,unknown
720575940624296328,central,unknown
720575940622920074,central,ALLN
720575940616071563,central,unknown
720575940621674890,optic,optic_lobe_intrinsic
720575940612958614,optic,optic_lobe_intrinsic
720575940626098584,central,unknown
720575940628031896,central,unknown
720575940630161819,optic,optic_lobe_intrinsic
720575940640844195,central,unknown
720575940628687272,optic,optic_lobe_intrinsic
720575940619938217,sensory,mechanosensory
720575940621642155,central,unknown
720575940605913516,optic,optic_lobe_intrinsic
720575940604930481,descending,unknown
720575940623804853,central,unknown
720575940623542712,central,unknown
720575940615645625,central,unknown
720575940624918972,central,unknown
720575940639205821,ascending,AN
720575940605487550,visual_projection,unknown
720575940634388927,central,unknown
720575940621773249,central,unknown
720575940629244357,central,unknown
720575940643039688,central,unknown
720575940611385806,central,unknown
720575940609124814,central,unknown
720575940629211607,sensory,gustatory
720575940616661465,central,unknown
720575940623673821,central,unknown
720575940638616030,central,unknown
720575940614564319,central,unknown
720575940633733601,sensory,gustatory
720575940634257890,central,unknown
720575940611385829,sensory,mechanosensory
720575940624263655,central,unknown
720575940610861554,central,unknown
720575940642449909,descending,unknown
720575940639107573,central,unknown
720575940633504248,central,unknown
720575940635044344,ascending,AN
720575940628916730,central,unknown
720575940629146107,central,unknown
720575940626557436,sensory,mechanosensory
720575940623837693,sensory,mechanosensory
720575940626360828,optic,optic_lobe_intrinsic
720575940635437560,central,unknown
720575940629015040,ascending,AN
720575940627311106,central,unknown
720575940626557442,descending,unknown
720575940626360836,sensory,mechanosensory
720575940620036613,optic,optic_lobe_intrinsic
720575940625607178,sensory,mechanosensory
720575940616595980,optic,optic_lobe_intrinsic
720575940623149581,central,unknown
720575940629768722,central,unknown
720575940620298772,descending,unknown
720575940628130325,central,unknown
720575940643793431,central,unknown
720575940633143833,sensory,gustatory
720575940616301083,central,unknown
720575940616268317,central,unknown
720575940626524702,descending,unknown
720575940605291040,sensory,mechanosensory
720575940621314593,sensory,mechanosensory
720575940617415202,optic,optic_lobe_intrinsic
720575940643826212,central,unknown
720575940645693988,visual_centrifugal,unknown
720575940624394790,central,unknown
720575940624951847,central,unknown
720575940613843506,central,unknown
720575940647037492,central,unknown
720575940627704375,sensory,mechanosensory
720575940629539383,optic,optic_lobe_intrinsic
720575940629473847,central,unknown
720575940630161980,central,unknown
720575940627999292,central,unknown
720575940625410622,central,unknown
720575940638091839,central,unknown
720575940638288447,central,ALPN
720575940619676224,central,DAN
720575940636289599,central,unknown
720575940611091012,central,unknown
720575940637469254,central,ALPN
720575940627704392,central,unknown
720575940638419534,sensory,gustatory
720575940631898705,central,unknown
720575940631177809,central,unknown
720575940618332757,central,unknown
720575940616202838,central,unknown
720575940620593749,optic,optic_lobe_intrinsic
720575940639599192,sensory,mechanosensory
720575940625148505,sensory,mechanosensory
720575940626229849,central,unknown
720575940618267227,visual_projection,unknown
720575940609387100,central,unknown
720575940608305756,optic,optic_lobe_intrinsic
720575940625082969,central,unknown
720575940633471584,central,unknown
720575940618758753,central,unknown
720575940611713634,central,unknown
720575940626295396,descending,unknown
720575940634126949,central,unknown
720575940631997032,central,unknown
720575940631341672,central,unknown
720575940631374440,central,unknown
720575940611549810,central,unknown
720575940611746418,central,unknown
720575940623444604,central,unknown
720575940625934973,visual_projection,unknown
720575940641237632,descending,unknown
720575940639468160,ascending,AN
720575940658702977,central,unknown
720575940626524805,sensory,mechanosensory
720575940621642376,sensory,mechanosensory
720575940623084170,central,unknown
720575940625050256,central,unknown
720575940615285393,sensory,mechanosensory
720575940614105746,central,unknown
720575940614892182,central,MBON
720575940634782359,descending,unknown
720575940626492059,central,LHLN
720575940637469347,central,unknown
720575940633537188,optic,optic_lobe_intrinsic
720575940619807397,central,ALPN
720575940615613095,central,unknown
720575940604504748,central,unknown
720575940633995949,central,unknown
720575940636879534,descending,unknown
720575940631046829,central,unknown
720575940620593840,sensory,mechanosensory
720575940624427704,central,unknown
720575940614597307,sensory,mechanosensory
720575940639206077,central,unknown
720575940606765758,central,unknown
720575940634094271,central,unknown
720575940629998277,central,unknown
720575940627835591,sensory,mechanosensory
720575940606536393,sensory,mechanosensory
720575940618889931,sensory,mechanosensory
720575940618267339,sensory,mechanosensory
720575940611549902,central,unknown
720575940611451598,central,unknown
720575940611648209,central,unknown
720575940610075346,central,unknown
720575940632816339,sensory,mechanosensory
720575940611812050,central,unknown
720575940622330582,visual_projection,unknown
720575940629768919,central,unknown
720575940639599323,central,unknown
720575940630358748,central,LHCENT
720575940614433503,sensory,mechanosensory
