root_id,super_class
720575940607451081,descending
720575940621836246,central
720575940631044059,sensory
720575940634714075,sensory
720575940632649697,central
720575940632977378,central
720575940618723303,sensory_ascending
720575940627603432,sensory
720575940627439592,central
720575940626554856,sensory
720575940622491632,central
720575940641464309,central
720575940651360246,sensory
720575940621082623,sensory_ascending
720575940626456582,central
720575940626096138,central
720575940627275795,central
720575940644216855,central
720575940604272672,sensory
720575940625866789,sensory
720575940629438508,descending
720575940618887217,sensory
720575940645199924,central
720575940616921152,central
720575940630028359,central
720575940618788944,sensory
720575940627243097,sensory
720575940609712226,sensory
720575940630323303,central
720575940630290536,descending
720575940639301747,ascending
720575940637106295,ascending
720575940610269304,central
720575940629766266,central
720575940647100548,central
720575940621181066,descending
720575940625178768,central
720575940625014928,central
720575940623179923,sensory
720575940617674909,sensory
720575940655587489,descending
720575940639531171,sensory
720575940621443241,sensory
720575940633075885,ascending
720575940635304110,central
720575940612235439,sensory
720575940611088563,sensory
720575940623474871,sensory
720575940623605943,central
720575940626030776,central
720575940623933626,sensory_ascending
720575940618363072,sensory
720575940629602501,sensory
720575940611121362,sensory
720575940642545883,descending
720575940614004973,sensory
720575940629733626,central
720575940630159616,central
720575940626817284,sensory
720575940621902085,ascending
720575940627210502,central
720575940625047815,descending
720575940625146122,central
720575940626555153,central
720575940643594519,central
720575940621771041,central
720575940631470378,sensory
720575940625867056,central
720575940616167730,central
720575940614234418,sensory
720575940646576436,central
720575940625310014,central
720575940619280705,central
720575940610236740,sensory
720575940625408333,central
720575940630126929,central
720575940630749523,central
720575940618920277,sensory
720575940629176663,sensory
720575940631994728,central
720575940631699816,sensory
720575940645527918,motor
720575940630126966,central
720575940635631991,central
720575940618264955,sensory
720575940639826304,sensory
720575940608369026,sensory
720575940616561035,sensory
720575940631699852,sensory
720575940637139342,sensory
720575940638286243,sensory
720575940614660519,central
720575940637663662,central
720575940615676334,sensory
720575940615578043,descending
720575940622950844,sensory_ascending
720575940643791304,sensory
720575940631110095,descending
720575940614332899,sensory
720575940612235747,central
720575940624392679,central
720575940624163303,central
720575940622557675,central
720575940622655979,sensory
720575940626620913,central
720575940621148660,central
720575940630094325,sensory
720575940641366517,central
720575940629766649,central
720575940630356473,central
720575940626522620,sensory
720575940628390400,sensory
720575940627538434,descending
720575940621574661,sensory
720575940622328328,sensory_ascending
720575940625703434,sensory
720575940626391562,central
720575940606239243,sensory
720575940627243539,central
720575940618002964,sensory_ascending
720575940632945177,central
720575940618166811,central
720575940622295585,sensory
720575940625113637,sensory
720575940613153320,sensory
720575940622721577,sensory
720575940630487594,sensory
720575940629275180,sensory
720575940633895469,sensory
720575940626555440,central
720575940618756657,central
720575940619608625,central
720575940614136371,central
720575940647952948,central
720575940638745141,central
720575940618953270,sensory
720575940609253956,sensory
720575940617478725,sensory
720575940626817610,central
720575940631863883,sensory
720575940619543120,sensory_ascending
720575940608500316,central
720575940607058524,sensory
720575940635370079,sensory
720575940628095593,central
720575940613120618,central
720575940619772525,central
720575940635959919,sensory
720575940609778289,sensory_ascending
720575940630291062,sensory
720575940629766782,sensory
720575940621804159,descending
720575940626784899,sensory
720575940624851589,sensory_ascending
720575940611351193,sensory
720575940654310049,central
720575940631437997,sensory
720575940607386290,central
720575940606993074,sensory
720575940622361270,motor
720575940608893623,sensory
720575940616823481,sensory
720575940627276474,central
720575940624589500,sensory
720575940629111490,central
720575940607386307,sensory
720575940629242567,central
720575940626162378,sensory
720575940619969227,sensory
720575940632683212,sensory
720575940629013199,central
720575940613120721,central
720575940606567125,sensory_ascending
720575940620591837,central
720575940614759149,descending
720575940621771502,central
720575940611875570,sensory
720575940640842485,sensory
720575940628751095,central
720575940630291195,sensory
720575940617184001,central
720575940627538690,ascending
720575940627702547,visual_projection
720575940625802003,sensory
720575940620919578,sensory
720575940625408796,central
720575940626522910,sensory
720575940617151266,central
720575940633338669,sensory
720575940625376062,descending
720575940625408830,sensory
720575940630553415,sensory
720575940629701451,central
720575940617642832,central
720575940618003284,sensory
720575940619182933,central
720575940624032611,central
720575940627604327,central
720575940629865319,central
720575940629701484,central
720575940645528430,motor
720575940645036932,central
720575940626719621,ascending
720575940618625927,sensory
720575940615742353,central
720575940624327572,motor
720575940633797530,central
720575940615611303,central
720575940606239666,sensory
720575940611089331,central
720575940622558133,sensory
720575940626031548,sensory
720575940623180732,central
720575940628784066,central
720575940609811395,sensory
720575940604568521,central
720575940624589770,sensory
720575940622099405,sensory
720575940607452117,sensory
720575940616659929,sensory
720575940640613339,central
720575940635403230,central
720575940604470240,central
720575940604273632,sensory
720575940635960292,central
720575940623311847,sensory
720575940627047400,central
720575940628030440,descending
720575940627735537,central
720575940611384306,central
720575940625703923,visual_centrifugal
720575940615513086,central
720575940630160384,ascending
720575940627538947,sensory
720575940630422543,sensory
720575940615808029,central
720575940626818085,central
720575940614956072,central
720575940629472298,descending
720575940630127660,ascending
720575940630783023,sensory
720575940615480370,central
720575940616758322,central
720575940627768375,sensory_ascending
720575940632028216,central
720575940632486969,descending
720575940614595643,ascending
720575940630324284,sensory
720575940625409086,sensory
720575940637303871,central
720575940623836222,sensory
720575940607910980,sensory_ascending
720575940609221700,central
720575940630750279,sensory
720575940628259912,sensory
720575940622591049,sensory
720575940632192075,visual_projection
720575940628259919,central
720575940628915279,sensory
720575940638024794,central
720575940616332381,sensory
720575940621116510,central
720575940634813536,motor
720575940609713250,sensory
720575940634453093,central
720575940605682790,sensory
720575940629701737,central
720575940637107312,sensory
720575940609647729,sensory_ascending
720575940629210230,sensory
720575940617839739,central
720575940621509759,sensory
720575940638024832,central
720575940623934600,ascending
720575940635960462,sensory
720575940635075726,central
720575940628653199,central
720575940613153938,central
720575940610008217,sensory
720575940615677090,sensory_ascending
720575940618724517,sensory_ascending
720575940627244200,ascending
720575940618888368,sensory
720575940604404913,sensory
720575940607059122,sensory
720575940625376442,central
720575940614235323,descending
720575940624065724,sensory
720575940615972027,sensory
720575940630095045,central
720575940606010569,central
720575940609221845,sensory
720575940622525654,central
720575940612662499,central
720575940635239672,central
720575940623148285,central
720575940621870349,sensory
720575940625179918,sensory
720575940625966350,sensory
720575940625343761,descending
720575940625605905,sensory
720575940644447511,central
720575940643202327,central
720575940644676900,sensory
720575940626982181,descending
720575940632618287,visual_projection
720575940616103218,central
720575940647560500,descending
720575940630586684,sensory
720575940631635271,sensory_ascending
720575940626097482,sensory_ascending
720575940630521163,visual_projection
720575940618233168,central
720575940628194647,sensory
720575940608042332,central
720575940608370012,central
720575940627637607,central
720575940628129129,central
720575940621706605,ascending
720575940638811507,sensory
720575940617807227,sensory
720575940622329212,sensory
720575940619085190,sensory
720575940618626439,central
720575940621313414,descending
720575940626949513,sensory
720575940621608330,central
720575940642088333,sensory
720575940614923666,sensory
720575940633634199,sensory
720575940652606881,sensory_ascending
720575940605846962,sensory
720575940607452594,sensory
720575940619838912,central
720575940621477312,central
720575940629112258,central
720575940615579078,sensory
720575940625573322,descending
720575940630521292,central
720575940611352014,central
720575940622198230,sensory
720575940628817367,sensory
720575940630488540,central
720575940622067165,descending
720575940628948444,sensory
720575940633044449,central
720575940627572200,sensory
720575940621870576,sensory
720575940611876338,sensory
720575940624393715,sensory
720575940622362109,central
720575940622263821,sensory
720575940628391440,sensory
720575940633372185,central
720575940621870618,sensory
720575940627015196,descending
720575940625507870,sensory
720575940622427681,sensory
720575940618757666,central
720575940620494369,sensory
720575940629243434,sensory_ascending
720575940617905713,sensory
720575940616169010,central
720575940640843316,sensory
720575940616889915,sensory
720575940637763135,central
720575940629440067,sensory
720575940608763460,sensory
720575940618135109,sensory
720575940628096586,motor
720575940622493260,central
720575940638680654,central
720575940619085397,sensory
720575940638844504,central
720575940636649061,central
720575940604241510,sensory
720575940621051501,sensory
720575940611384946,central
720575940640515699,ascending
720575940639467136,central
720575940620658310,sensory
720575940633044634,central
720575940633437850,sensory
720575940616791709,central
720575940620068518,central
720575940620953254,sensory
720575940630914733,sensory_ascending
720575940607387314,central
720575940624623287,central
720575940607944384,sensory
720575940620494529,central
720575940614563526,central
720575940623804106,sensory_ascending
720575940632618700,sensory
720575940621805261,sensory
720575940611548878,central
720575940612925146,visual_projection
720575940630456028,ascending
720575940637239006,sensory
720575940615382751,central
720575940637009636,central
720575940616759014,central
720575940630882039,sensory
720575940629309177,sensory
720575940625147645,central
720575940628391686,ascending
720575940622886663,sensory
720575940609648395,central
720575940631340815,central
720575940627801877,central
720575940613154582,central
720575940623083288,sensory
720575940634093337,central
720575940623017769,sensory
720575940629866283,descending
720575940647036724,ascending
720575940630751031,visual_projection
720575940624131913,descending
720575940632422219,descending
720575940639205198,central
720575940619675472,central
720575940617938772,sensory
720575940634683237,central
720575940639762291,central
720575940639696755,central
720575940626622339,ascending
720575940640679821,central
720575940616038294,central
720575940634781594,sensory
720575940634224540,ascending
720575940637632419,sensory
720575940630292388,sensory
720575940639041443,sensory
720575940631701412,central
720575940619741104,central
720575940612335539,descending
720575940623312828,sensory
720575940604274622,sensory
720575940614465478,central
720575940626163658,central
720575940631930828,central
720575940630980559,descending
720575940608370645,central
720575940603029472,sensory
720575940622919655,central
720575940621150191,central
720575940619249648,sensory_ascending
720575940626163697,sensory_ascending
720575940622198772,sensory
720575940629932035,central
720575940623017989,central
720575940608305161,sensory
720575940628326417,central
720575940620199962,central
720575940625737776,central
720575940647036980,central
720575940625803336,central
720575940631406667,sensory
720575940620626011,central
720575940634617952,descending
720575940634683488,sensory
720575940628818023,sensory
720575940630554728,sensory
720575940616169578,central
720575940645103726,sensory
720575940638124147,sensory
720575940616661109,sensory
720575940610173048,descending
720575940627277950,sensory
720575940620888191,sensory
720575940625737859,central
720575940645824644,sensory
720575940622657684,central
720575940634257564,sensory
720575940633274524,sensory
720575940617873566,sensory
720575940632815780,central
720575940626327720,sensory
720575940631898285,sensory
720575940635863214,central
720575940631963821,sensory
720575940605552818,central
720575940614596795,sensory
720575940628326594,sensory
720575940623739076,central
720575940620691672,central
720575940614727903,central
720575940604340448,sensory
720575940621838571,central
720575940622330100,sensory
720575940651198710,central
720575940651231478,central
720575940626557186,central
720575940630915346,sensory
720575940620724504,sensory_ascending
720575940615088434,sensory_ascending
720575940645497140,central
720575940632258872,sensory
720575940632029496,central
720575940624984378,sensory_ascending
720575940616071483,central
720575940628785468,central
720575940625279294,sensory
720575940615809349,sensory
720575940639041862,sensory
720575940626065736,central
720575940618627412,central
720575940617972052,sensory
720575940625049945,sensory
720575940625738073,central
720575940621183326,sensory
720575940620691811,sensory
720575940623968612,descending
720575940630686060,central
720575940631538028,central
720575940620822893,sensory
720575940613941618,central
720575940611811704,central
720575940648839545,central
720575940626983293,sensory
720575940618398086,sensory_ascending
720575940624296328,central
720575940634945943,sensory
720575940628031896,central
720575940640123299,sensory
720575940619938217,sensory
720575940621642155,central
720575940618856896,sensory
720575940618529217,central
720575940608862677,sensory
720575940629211607,sensory
720575940620200413,sensory_ascending
720575940634257890,central
720575940636387812,sensory
720575940611385829,sensory
720575940624755180,sensory
720575940628916730,central
720575940626557436,sensory
720575940623837693,sensory
720575940627311106,central
720575940627540484,sensory
720575940626360836,sensory
720575940625607178,sensory
720575940623149581,central
720575940627245585,central
720575940627442197,sensory
720575940628130325,central
720575940643793431,central
720575940633143833,sensory
720575940626524702,descending
720575940632128031,sensory
720575940605291040,sensory
720575940621314593,sensory
720575940645693988,visual_centrifugal
720575940647037492,central
720575940627704375,sensory
720575940638288447,central
720575940638091839,central
720575940627704392,central
720575940616202838,central
720575940639599192,sensory
720575940626229849,central
720575940625148505,sensory
720575940626295396,descending
720575940631997032,central
720575940628327034,central
720575940623444604,central
720575940658702977,central
720575940626524805,sensory
720575940621642376,sensory
720575940623084170,central
720575940615285393,sensory
720575940634782359,descending
720575940614302370,sensory
720575940632717988,sensory
720575940620593840,sensory
720575940606012081,sensory
720575940614597307,sensory
720575940639206077,central
720575940606536393,sensory
720575940618889931,sensory
720575940618267339,sensory
720575940611549902,central
720575940614138577,ascending
720575940632816339,sensory
720575940629768919,central
720575940620921565,sensory
720575940614433503,sensory
720575940634290913,visual_centrifugal
720575940623805159,sensory
720575940620856046,sensory
720575940621150958,sensory
720575940620757748,descending
720575940638681845,sensory
720575940626066197,sensory
720575940623051544,central
720575940618726171,central
720575940604865312,ascending
720575940645497635,sensory
720575940624362277,central
720575940625083175,sensory_ascending
720575940625181488,central
720575940625345328,central
720575940627868471,sensory
720575940632030008,central
720575940628622140,central
720575940619447105,sensory
720575940629670723,ascending
720575940610698052,central
720575940638714694,central
720575940638223174,central
720575940623543117,descending
720575940638190414,sensory
720575940632226641,sensory
720575940615875412,central
720575940620528475,central
720575940609944418,central
720575940626787172,central
720575940634291045,sensory
720575940606667622,central
720575940612074353,central
720575940619643771,sensory_ascending
720575940625836925,sensory
720575940628589438,sensory
720575940629965708,descending
720575940635962254,sensory
720575940637436814,central
720575940623281043,sensory
720575940614138783,sensory
720575940613286818,central
720575940618759078,sensory_ascending
720575940619479979,sensory
720575940615023535,descending
720575940620921776,sensory
720575940635732916,sensory
720575940622396343,sensory
720575940608076739,descending
720575940625705930,central
720575940640713680,sensory
720575940611025874,sensory_ascending
720575940633373651,central
720575940615613396,central
720575940602506208,sensory
720575940631735265,central
720575940632423394,sensory
720575940618922992,sensory_ascending
720575940642352117,sensory
720575940631342073,descending
720575940629736443,sensory
720575940627704828,sensory
720575940626099214,central
720575940627180561,central
720575940627442709,sensory
720575940633340953,central
720575940621511706,central
720575940616137755,central
720575940626033692,sensory
720575940625542172,sensory
720575940621380646,central
720575940623313961,sensory
720575940626557995,sensory
720575940628491308,sensory
720575940625050686,central
720575940630064195,central
720575940638092366,sensory
720575940619742288,sensory
720575940616793174,sensory
720575940629376087,sensory
720575940629146711,sensory
720575940631899223,central
720575940629081175,central
720575940620627035,central
720575940626197593,central
720575940610501730,central
720575940627803241,central
720575940629965932,ascending
720575940645629038,sensory
720575940640779379,central
720575940622593148,sensory
720575940620004479,central
720575940623412360,sensory
720575940631997580,sensory
720575940631866508,sensory
720575940630686860,sensory
720575940637633678,central
720575940635831438,central
720575940637666446,central
720575940626295951,sensory
720575940615941270,sensory
720575940616793246,central
720575940619218078,sensory
720575940622199977,sensory
720575940605488305,central
720575940635733172,central
720575940624133306,central
720575940620037312,central
720575940614433990,sensory
720575940642581704,sensory
720575940626164938,sensory
720575940630326479,central
720575940630097103,central
720575940633308371,central
720575940616793300,sensory
720575940615941337,sensory
720575940620135645,descending
720575940622724331,sensory
720575940623183083,sensory
720575940611583218,sensory
720575940611910898,sensory
720575940620791028,sensory
720575940620823796,sensory
720575940639436021,central
720575940636454136,descending
720575940627049731,sensory
720575940625771780,sensory_ascending
720575940609125641,visual_projection
720575940607651083,sensory
720575940608601355,ascending
720575940630654226,central
720575940626656531,central
720575940645039383,central
720575940617809181,descending
720575940622691622,sensory
720575940625706279,central
720575940623379750,central
720575940631539001,sensory
720575940616695099,central
720575940626885960,sensory
720575940624592217,central
720575940638092634,central
720575940630785388,sensory
720575940619939188,central
720575940620332404,sensory
720575940635274615,ascending
720575940622298492,optic
720575940607880578,motor
720575940646088068,central
720575940617940359,sensory_ascending
720575940623314312,central
720575940633243034,sensory
720575940619087269,central
720575940622200233,sensory
720575940611976618,descending
720575940612599215,ascending
720575940619644336,ascending
720575940605095346,central
720575940623642037,sensory
720575940623707575,central
720575940616727995,sensory
720575940622593476,sensory
720575940627836359,sensory
720575940624854474,central
720575940610665934,sensory
720575940619152856,descending
720575940619513304,central
720575940635995614,sensory
720575940620692974,central
720575940618366447,sensory_ascending
720575940629310970,central
720575940614434302,central
720575940622953983,sensory
720575940608929289,sensory
720575940627410451,motor
720575940618497556,central
720575940642582039,sensory
720575940626034204,sensory
720575940614041117,sensory
720575940644318756,sensory
720575940626132519,central
720575940613221928,sensory
720575940623380009,central
720575940631309866,descending
720575940630588972,sensory
720575940610076206,central
720575940631244335,central
720575940613418547,central
720575940645301812,sensory
720575940637896245,sensory
720575940618432054,sensory
720575940629278263,central
720575940625313338,central
720575940631047751,sensory
720575940624756297,central
720575940630654539,sensory
720575940618497616,sensory
720575940616400470,descending
720575940635078239,sensory
720575940636552805,central
720575940612763242,sensory
720575940635209323,central
720575940630589036,central
720575940628360812,sensory_ascending
720575940610895474,endocrine
720575940639764083,sensory_ascending
720575940622102154,central
720575940622397075,sensory
720575940624068244,sensory
720575940623314580,sensory
720575940615810717,sensory_ascending
720575940638682787,sensory
720575940633767588,ascending
720575940628885160,descending
720575940631572141,sensory
720575940614598319,sensory
720575940624428728,sensory
720575940630425285,sensory
720575940630195909,sensory
720575940609617614,central
720575940640681680,motor
720575940639043280,sensory
720575940616695508,sensory
720575940617678566,central
720575940628590312,central
720575940626919144,central
720575940624625388,central
720575940621512445,ascending
720575940621774591,sensory
720575940624461576,ascending
720575940626624275,central
720575940617973524,sensory_ascending
720575940624920348,sensory
720575940604210976,sensory
720575940612534056,sensory
720575940625870640,descending
720575940624428848,sensory
720575940638256949,sensory
720575940616564534,central
720575940631670584,sensory
720575940637372221,sensory
720575940638125887,central
720575940632588099,central
720575940637568838,sensory
720575940628787016,central
720575940626001746,sensory
720575940616466260,central
720575940616597334,descending
720575940620627803,central
720575940610797410,sensory
720575940631244648,ascending
720575940629704553,central
720575940634619759,sensory
720575940636553071,sensory
720575940636290935,sensory
720575940622004106,central
720575940615024543,sensory
720575940621840297,sensory_ascending
720575940605161388,sensory
720575940636487598,sensory
720575940613943215,central
720575940606865330,central
720575940632620991,descending
720575940607881152,sensory
720575940642910152,central
720575940632784851,sensory
720575940616957913,sensory
720575940632293346,sensory
720575940616859622,sensory
720575940625805288,sensory_ascending
720575940622331882,central
720575940622168052,motor
720575940627410944,central
720575940628164612,motor
720575940622168088,central
720575940617121819,sensory
720575940627312668,central
720575940627083294,central
720575940632129567,sensory
720575940624265264,sensory
720575940646449204,sensory
720575940629147703,central
720575940628557879,sensory
720575940631703608,central
720575940638191679,sensory
720575940636356678,sensory
720575940626690120,sensory
720575940623380556,central
720575940629114959,sensory
720575940617613392,sensory
720575940626559055,sensory_ascending
720575940621021278,descending
720575940622921827,central
720575940603195494,central
720575940632817768,central
720575940628820073,sensory
720575940637667443,descending
720575940637569139,central
720575940639699059,sensory
720575940629213302,sensory
720575940650119289,motor
720575940641173632,descending
720575940608176258,central
720575940626591875,central
720575940622299272,sensory
720575940616597643,central
720575940637208718,central
720575940614795410,sensory
720575940624101524,central
720575940624134296,central
720575940612010137,sensory
720575940633964700,sensory
720575940615516319,sensory
720575940654117025,central
720575940630098084,sensory
720575940604735660,central
720575940612698287,descending
720575940624167093,sensory
720575940624003255,central
720575940624527548,sensory
720575940637896893,descending
720575940624986300,descending
720575940620267713,sensory
720575940629377218,central
720575940642943176,central
720575940607619273,central
720575940611682522,central
720575940614336739,sensory
720575940637012196,sensory
720575940615450854,sensory_ascending
720575940623020263,central
720575940618760432,sensory
720575940623511795,sensory
720575940624724211,sensory
720575940651593974,central
720575940628951287,sensory
720575940618432769,sensory
720575940624003336,sensory
720575940614205708,sensory
720575940632490255,central
720575940621054234,sensory
720575940627443996,central
720575940620038433,central
720575940642517284,sensory
720575940624986407,central
720575940612960552,sensory
720575940627542316,descending
720575940627378476,central
720575940610208046,sensory
720575940629999919,sensory_ascending
720575940614697275,sensory_ascending
720575940616335675,sensory
720575940630098243,sensory
720575940632424779,central
720575940625871181,sensory
720575940629377367,sensory
720575940626952537,central
720575940634161504,sensory
720575940611223906,sensory
720575940610077026,central
720575940631343464,central
720575940633014635,central
720575940630458732,sensory
720575940638716275,sensory
720575940629901686,sensory
720575940630753662,central
720575940621939071,central
720575940645007748,sensory_ascending
720575940645466500,sensory
720575940620169607,descending
720575940633178508,descending
720575940631081356,sensory
720575940627739023,central
720575940625871248,sensory
720575940625904016,sensory
720575940624069012,central
720575940615090582,sensory
720575940612567449,sensory
720575940615582111,central
720575940614107554,descending
720575940621283750,sensory
720575940628492712,central
720575940604211628,ascending
720575940634948014,central
720575940629574082,central
720575940607881667,sensory
720575940621447629,sensory
720575940640420304,sensory
720575940641501648,visual_projection
720575940610896338,central
720575940606800341,sensory
720575940628263388,sensory_ascending
720575940624724458,sensory
720575940628853239,sensory
720575940620694015,central
720575940627444234,central
720575940608078347,motor
720575940630131218,central
720575940625642012,central
720575940604211744,sensory
720575940644057635,sensory
720575940643795492,central
720575940645728803,sensory
720575940621906470,sensory
720575940612502056,sensory
720575940621972009,central
720575940625871408,central
720575940613255731,sensory
720575940646056500,central
720575940631179831,central
720575940614959675,descending
720575940616401467,descending
720575940623938125,sensory
720575940632752723,central
720575940615811670,central
720575940639994456,central
720575940622234211,sensory
720575940625871460,sensory
720575940631999080,motor
720575940643467886,central
720575940638093939,sensory
720575940634718839,central
720575940616925819,sensory_ascending
720575940616729211,sensory_ascending
720575940659131009,sensory
720575940659098241,central
720575940626592387,central
720575940619448967,sensory
720575940631147148,sensory
720575940619678366,descending
720575940640748195,sensory
720575940620595883,descending
720575940630983341,central
720575940613419695,central
720575940627247802,visual_centrifugal
720575940607947456,sensory
720575940618171073,sensory_ascending
720575940624528068,central
720575940615385798,descending
720575940627575495,sensory_ascending
720575940645106376,sensory
720575940622136022,sensory
720575940616631001,sensory
720575940635767524,sensory
720575940611715813,central
720575940611388141,central
720575940627542769,sensory
720575940621349620,central
720575940623512317,sensory
720575940623184637,sensory
720575940626494210,sensory_ascending
720575940633277209,central
720575940622070554,central
720575940621906726,sensory
720575940623381286,central
720575940631049002,sensory
720575940627575596,sensory_ascending
720575940629967663,sensory
720575940624954185,ascending
720575940631606091,sensory
720575940629017419,sensory_ascending
720575940624266061,sensory
720575940614468438,sensory
720575940626953049,ascending
720575940637602650,central
720575940608471900,central
720575940621513566,sensory
720575940626035556,ascending
720575940631049064,sensory
720575940634915691,descending
720575940636029807,descending
720575940617286517,ascending
720575940629214070,sensory
720575940622267260,sensory
720575940639339392,sensory
720575940659426177,sensory
720575940607193986,motor
720575940621218694,central
720575940628132745,descending
720575940614796171,sensory_ascending
720575940624266128,central
720575940621579155,central
720575940614960022,central
720575940640912291,sensory_ascending
720575940614730663,central
720575940621218729,sensory
720575940620661675,sensory
720575940615222201,sensory
720575940625118138,sensory_ascending
720575940615320505,central
720575940625937340,descending
720575940605424574,sensory
720575940623840196,sensory
720575940606866377,descending
720575940619940811,sensory
720575940630131663,central
720575940608898005,central
720575940618859480,central
720575940615189465,central
720575940640945115,central
720575940614009827,central
720575940617155558,central
720575940623250407,central
720575940617876455,sensory_ascending
720575940623676394,central
720575940612338674,central
720575940630098937,central
720575940625019911,central
720575940627444746,sensory
720575940613747734,central
720575940645106723,central
720575940624462885,sensory
720575940624987175,central
720575940613551144,sensory
720575940629443626,central
720575940632425517,central
720575940639241279,central
720575940617811013,sensory
720575940628329546,sensory
720575940619973712,central
720575940630787153,sensory
720575940639601752,sensory
720575940638684248,central
720575940626068569,descending
720575940620039259,central
720575940610339938,sensory
720575940635210859,descending
720575940611552370,descending
720575940620989556,sensory
720575940629804158,central
720575940622726271,central
720575940627379333,sensory
720575940621743240,sensory
720575940627117193,central
720575940636685454,central
720575940614763666,central
720575940633965724,sensory
720575940635047068,ascending
720575940639274147,central
720575940621218985,sensory
720575940620661931,sensory
720575940605883569,central
720575940611388595,sensory
720575940625773752,central
720575940638291133,central
720575940637603038,descending
720575940637209822,central
720575940631901409,central
720575940623938795,sensory
720575940620858606,central
720575940610798834,sensory
720575940612338942,sensory
720575940621776135,sensory_ascending
720575940623971592,sensory
720575940625052942,central
720575940632458514,descending
720575940626625813,central
720575940618958109,central
720575940626625822,sensory
720575940632556831,ascending
720575940621776161,central
720575940644648244,sensory_ascending
720575940639339829,central
720575940646122804,central
720575940631180599,visual_centrifugal
720575940631147833,sensory
720575940627903804,sensory_ascending
720575940636652863,sensory
720575940620563777,sensory
720575940624201033,central
720575940624659789,central
720575940623840589,sensory
720575940626953561,central
720575940621776227,sensory
720575940637013349,ascending
720575940615222634,ascending
720575940634490219,sensory
720575940612732273,central
720575940630721910,sensory
720575940630820218,sensory
720575940629804414,sensory
720575940640224640,central
720575940606801282,sensory
720575940622529939,sensory
720575940610012565,central
720575940634228124,sensory
720575940643141024,sensory
720575940653233569,sensory
720575940642715040,central
720575940639831459,central
720575940612273575,central
720575940627314088,sensory
720575940605162924,descending
720575940620957110,sensory
720575940625970616,central
720575940632425919,sensory
720575940607948224,sensory
720575940609816014,sensory
720575940609750482,central
720575940631999955,sensory
720575940607817173,sensory
720575940628133335,central
720575940614534623,sensory
720575940631999970,sensory
720575940611814883,sensory
720575940622661095,central
720575940620400116,central
720575940640978421,central
720575940630099445,central
720575940623742461,central
720575940630164992,central
720575940630951424,central
720575940628100614,sensory
720575940622431751,sensory
720575940608112137,sensory
720575940621776410,sensory
720575940617582107,sensory_ascending
720575940624922140,sensory
720575940624397863,central
720575940628952619,sensory_ascending
720575940638094911,descending
720575940637701695,sensory
720575940619548225,sensory
720575940623971917,central
720575940630787665,sensory
720575940632229457,sensory
720575940622857827,sensory
720575940632000104,ascending
720575940636325488,sensory
720575940614927989,sensory
720575940638586496,sensory
720575940606736002,sensory
720575940626396803,sensory
720575940620170887,central
720575940633212556,central
720575940641339021,sensory
720575940611225237,descending
720575940624496280,sensory
720575940618040997,sensory_ascending
720575940634261172,central
720575940622923447,sensory
720575940618106553,ascending
720575940634228415,sensory
720575940634949311,central
720575940629378754,central
720575940615354054,sensory_ascending
720575940613682911,sensory
720575940613191391,central
720575940637177572,sensory
720575940620203764,central
720575940629837563,central
720575940629706496,sensory
720575940624234242,descending
720575940622300941,central
720575940632524559,descending
720575940631967506,central
720575940619613972,central
720575940612208406,sensory
720575940611061526,sensory
720575940622235425,central
720575940630722351,sensory
720575940625807152,central
720575940630034231,central
720575940630853436,central
720575940629837628,sensory
720575940619155264,central
720575940631344971,ascending
720575940626167634,central
720575940632754003,ascending
720575940639405912,sensory
720575940625807193,sensory
720575940606375772,sensory_ascending
720575940617156445,sensory
720575940612306786,ascending
720575940605622118,sensory
720575940630689644,descending
720575940630493050,central
720575940618467195,sensory
720575940618729350,central
720575940626200457,sensory
720575940627085199,sensory
720575940627249039,sensory
720575940615583647,central
720575940615583650,central
720575940613191591,sensory
720575940615550905,central
720575940615976891,sensory
720575940604901310,sensory
720575940609423299,central
720575940619155403,sensory
720575940617484248,ascending
720575940612470755,central
720575940617123814,central
720575940622202858,sensory
720575940619286512,sensory_ascending
720575940635211768,central
720575940626528252,central
720575940625905660,sensory_ascending
720575940625020935,central
720575940622104584,sensory_ascending
720575940616042508,sensory
720575940625381397,sensory
720575940617091106,sensory
720575940626626597,central
720575940628592684,sensory
720575940638980149,sensory
720575940630820919,central
720575940640651325,sensory
720575940639242303,descending
720575940609488964,central
720575940626397256,sensory
720575940621547619,central
720575940624758884,sensory
720575940637243504,sensory
720575940609685624,sensory
720575940646156420,central
720575940619745415,sensory
720575940624201876,central
720575940634622103,sensory_ascending
720575940632361111,sensory
720575940619024542,descending
720575940614830239,sensory
720575940620335269,central
720575940621547689,central
720575940632688813,sensory
720575940612012207,sensory_ascending
720575940611881139,descending
720575940635244724,sensory
720575940624660664,central
720575940620564673,descending
720575940615420102,central
720575940633278675,sensory
720575940612208858,central
720575940633278689,sensory
720575940629018865,sensory
720575940629707008,sensory
720575940622235930,motor
720575940618696989,central
720575940622137633,motor
720575940643240228,sensory
720575940633082157,sensory
720575940626135344,sensory
720575940638357813,sensory
720575940631017783,central
720575940609915204,central
720575940617648453,central
720575940632295751,central
720575940629412170,descending
720575940629903691,sensory
720575940622760269,descending
720575940628527439,sensory
720575940618795349,sensory
720575940640880984,central
720575940624660825,central
720575940638259544,sensory
720575940635179359,central
720575940633475424,sensory
720575940627282279,sensory
720575940635212139,descending
720575940635212143,central
