root_id,super_class,class,bw_weighted,bw_unweighted,influence,in_syn,in_deg,out_syn,out_deg,total_syn,traversal,current_flow
720575940616466805,central,unknown,0.0,4.537971538054528e-09,20.950900835128994,383.0,14.0,68.0,4.0,451.0,-7.12,
720575940630753662,central,unknown,0.0,6.542997103003844e-06,24.09901161556197,204.0,24.0,77.0,9.0,281.0,-2.15,
720575940621939071,central,ALIN,1.5646286839842903e-05,5.99634828141262e-06,22.868497690823546,1976.0,125.0,2380.0,124.0,4356.0,-4.25,
720575940629639550,central,unknown,1.2612712115509218e-06,2.9660378985068734e-07,21.84559035758773,1020.0,57.0,1866.0,43.0,2886.0,-6.59,
720575940658442625,sensory,gustatory,2.663891783017033e-07,1.7046999032553332e-09,22.31194450854125,740.0,25.0,1280.0,39.0,2020.0,-6.19,
720575940645466500,sensory,mechanosensory,0.0,5.3654500837563244e-08,24.430096434272134,111.0,9.0,329.0,27.0,440.0,-0.0,
720575940620169607,descending,unknown,3.5622756955549205e-05,2.9690923253742604e-05,24.13336400055717,565.0,56.0,531.0,33.0,1096.0,-1.72,
720575940631081356,sensory,mechanosensory,0.0,2.894210450404365e-07,24.676099722924462,32.0,5.0,201.0,17.0,233.0,-0.0,
720575940633178508,descending,unknown,8.779969856270425e-06,1.5236978543454404e-07,21.553605041949865,983.0,29.0,149.0,11.0,1132.0,-7.35,
720575940627739023,central,unknown,1.5662596381371577e-05,5.269809756389278e-07,23.886064299134045,2753.0,77.0,3049.0,97.0,5802.0,-5.02,
720575940625871248,sensory,mechanosensory,0.0,8.63302426629884e-07,24.988199448580737,158.0,10.0,453.0,40.0,611.0,-0.0,
720575940624724368,central,unknown,0.0,7.414770353118705e-10,20.549225223211543,558.0,32.0,609.0,17.0,1167.0,-7.76,
720575940627902863,optic,optic_lobe_intrinsic,0.0,0.0,18.72704694857247,49.0,6.0,93.0,6.0,142.0,-8.09,
720575940624691600,central,unknown,1.359128460722976e-07,9.875277582342226e-08,20.167727965900475,307.0,29.0,754.0,36.0,1061.0,-6.8,
720575940635701655,descending,unknown,0.0,7.59695976790214e-08,20.710019659469516,502.0,30.0,132.0,13.0,634.0,-7.17,
720575940628033944,central,unknown,0.0,2.0789588134188065e-08,23.115600706082457,727.0,43.0,508.0,35.0,1235.0,-5.0,
720575940633735575,central,unknown,0.0,2.2584005579466927e-10,20.47271060211407,46.0,7.0,115.0,10.0,161.0,-6.91,
720575940615582111,central,unknown,2.2344071894285727e-06,1.0064426956062371e-06,24.17212755249889,856.0,53.0,1040.0,30.0,1896.0,-3.72,
720575940655690145,optic,optic_lobe_intrinsic,0.0,0.0,20.417066151183896,64.0,5.0,13.0,2.0,77.0,-6.85,
720575940614107554,descending,unknown,0.0,0.0,23.029849728591657,85.0,9.0,0.0,0.0,85.0,-3.91,
720575940614238631,central,unknown,6.523816611470287e-08,9.758788204577376e-08,19.89248438131194,287.0,20.0,1377.0,33.0,1664.0,-7.34,
720575940626887080,central,unknown,0.0,2.187259457205233e-06,22.1544572831908,613.0,49.0,548.0,43.0,1161.0,-5.68,
720575940628492712,central,unknown,1.4569857098950304e-06,1.3085670997779897e-07,22.9717135820896,351.0,27.0,674.0,24.0,1025.0,-5.75,
720575940634948014,central,unknown,0.0,5.330941288791772e-06,24.29944094810064,158.0,20.0,74.0,10.0,232.0,-2.01,
