root_id,super_class,class
720575940612987541,central,unknown
720575940611611285,central,Kenyon_Cell
720575940610562713,central,Kenyon_Cell
720575940618263197,visual_projection,unknown
720575940643756704,central,unknown
720575940656077473,central,ALPN
720575940632091300,central,unknown
720575940632582829,central,unknown
720575940624915128,central,unknown
720575940623735482,central,unknown
720575940612692672,central,Kenyon_Cell
720575940622949069,central,Kenyon_Cell
720575940615281361,visual_centrifugal,unknown
720575940634155731,visual_projection,unknown
720575940608989909,central,LHLN
720575940621736662,central,Kenyon_Cell
720575940636809950,sensory,olfactory
720575940615183071,central,unknown
720575940615019231,central,Kenyon_Cell
720575940631960290,sensory,olfactory
720575940633402082,central,Kenyon_Cell
720575940638579428,sensory,olfactory
720575940623407850,central,Kenyon_Cell
720575940626422513,central,unknown
720575940611611378,central,Kenyon_Cell
720575940624784115,central,LHLN
720575940628355843,central,Kenyon_Cell
720575940627700484,central,Kenyon_Cell
720575940628781828,central,unknown
720575940628060934,central,Kenyon_Cell
720575940623538951,central,unknown
720575940624358152,central,unknown
720575940607154955,central,Kenyon_Cell
720575940624030478,sensory,olfactory
720575940625079054,central,unknown
720575940630584079,central,ALPN
720575940620196628,central,ALPN
720575940626225941,central,Kenyon_Cell
720575940631567129,central,unknown
720575940631305004,central,unknown
720575940615215923,central,unknown
720575940628749111,sensory,olfactory
720575940630158140,central,unknown
720575940631763779,central,LHLN
720575940618263365,central,unknown
720575940638612294,central,unknown
720575940631403335,central,Kenyon_Cell
720575940630682449,central,Kenyon_Cell
720575940626815826,central,ALLN
720575940627045202,central,unknown
720575940618394453,central,Kenyon_Cell
720575940634385247,central,ALLN
720575940635138911,central,unknown
720575940620622691,central,ALPN
720575940614691690,sensory,olfactory
720575940614396778,central,unknown
720575940629830508,sensory,olfactory
720575940638022515,central,ALLN
720575940614495093,central,Kenyon_Cell
720575940616559477,central,unknown
720575940649098105,sensory,olfactory
720575940629535610,central,unknown
720575940626422659,central,Kenyon_Cell
720575940621638534,visual_centrifugal,unknown
720575940617509777,central,unknown
720575940614953878,central,unknown
720575940613348246,central,Kenyon_Cell
720575940633271191,central,Kenyon_Cell
720575940616199071,central,unknown
720575940611578794,sensory,olfactory
720575940606139308,central,unknown
720575940621048758,central,unknown
720575940623801276,sensory,olfactory
720575940615838662,central,Kenyon_Cell
720575940606663625,central,Kenyon_Cell
720575940620917707,central,ALLN
720575940631632844,sensory,olfactory
720575940631305164,central,Kenyon_Cell
720575940613053393,sensory,olfactory
720575940610694098,central,unknown
720575940612430821,central,unknown
720575940624292843,central,unknown
720575940624915435,central,unknown
720575940611218418,sensory,olfactory
720575940634483704,sensory,olfactory
720575940629535738,central,Kenyon_Cell
720575940608564233,central,Kenyon_Cell
720575940624030734,sensory,olfactory
720575940626619411,sensory,olfactory
720575940621966369,central,Kenyon_Cell
720575940623309862,central,unknown
720575940610956334,central,unknown
720575940638055487,central,unknown
720575940617903168,central,ALPN
720575940631796803,central,unknown
720575940617739333,sensory,olfactory
720575940619672656,central,Kenyon_Cell
720575940616723549,central,Kenyon_Cell
720575940621540446,sensory,olfactory
720575940633599071,central,unknown
720575940621343838,central,ALLN
720575940626160740,central,unknown
720575940611644529,descending,unknown
720575940628257914,central,Kenyon_Cell
720575940659879041,central,Kenyon_Cell
720575940606893186,central,Kenyon_Cell
720575940626553993,sensory,olfactory
720575940642151565,central,unknown
720575940625767568,central,unknown
720575940618493073,central,unknown
720575940633107607,central,unknown
720575940634025111,central,unknown
720575940611906713,central,ALLN
720575940638678179,sensory,olfactory
720575940639202467,central,ALPN
720575940619902117,central,unknown
720575940618722475,central,Kenyon_Cell
720575940603911340,sensory,olfactory
720575940624227509,sensory,olfactory
720575940634975423,central,unknown
720575940618886336,central,Kenyon_Cell
720575940629798082,central,unknown
720575940623572164,sensory,olfactory
720575940629011655,central,ALPN
720575940611284174,central,Kenyon_Cell
720575940618198233,central,unknown
720575940640971995,central,ALPN
720575940636679390,sensory,olfactory
720575940633599201,central,LHLN
720575940632714465,sensory,hygrosensory
720575940639202532,central,Kenyon_Cell
720575940625177836,central,ALLN
720575940620197104,sensory,olfactory
720575940627635441,central,unknown
720575940624456947,central,unknown
720575940621376756,central,unknown
720575940634057976,sensory,olfactory
720575940630093051,central,ALPN
720575940628847867,central,unknown
720575940622163197,central,Kenyon_Cell
720575940630519035,central,Kenyon_Cell
720575940621802751,central,Kenyon_Cell
720575940627045636,central,Kenyon_Cell
720575940623047950,central,ALPN
720575940631272719,central,unknown
720575940628815120,central,unknown
720575940625898780,central,Kenyon_Cell
720575940614921501,sensory,hygrosensory
720575940631174431,sensory,olfactory
720575940603747616,central,Kenyon_Cell
720575940630617386,central,unknown
720575940628225323,sensory,olfactory
720575940632681773,central,unknown
720575940610530606,central,unknown
720575940632091951,sensory,olfactory
720575940630682927,central,Kenyon_Cell
720575940618886454,central,LHLN
720575940631502136,central,LHLN
720575940632059193,central,unknown
720575940631764281,central,Kenyon_Cell
720575940616887611,central,Kenyon_Cell
720575940629962044,central,unknown
720575940630125884,central,unknown
720575940637728063,sensory,olfactory
720575940631141699,central,Kenyon_Cell
720575940619115845,central,Kenyon_Cell
720575940623965513,central,Kenyon_Cell
720575940627144010,sensory,olfactory
720575940639366478,central,unknown
720575940628290895,sensory,olfactory
720575940617575760,central,unknown
720575940626357586,sensory,olfactory
720575940617542996,sensory,olfactory
720575940619640149,central,Kenyon_Cell
720575940638645592,sensory,olfactory
720575940634811743,central,Kenyon_Cell
720575940620623201,central,Kenyon_Cell
720575940625440100,central,unknown
720575940614298986,ascending,AN
720575940643757422,sensory,olfactory
720575940645264750,central,unknown
720575940635499888,central,Kenyon_Cell
720575940635958639,central,unknown
720575940616428917,central,Kenyon_Cell
720575940630093174,sensory,olfactory
720575940649622905,central,Kenyon_Cell
720575940648246649,central,Kenyon_Cell
720575940628716926,central,unknown
720575940626423171,central,Kenyon_Cell
720575940614430102,sensory,olfactory
720575940612758934,central,Kenyon_Cell
720575940624620952,central,ALPN
720575940613414297,central,unknown
720575940617674141,sensory,olfactory
720575940615249314,central,unknown
720575940618755494,central,unknown
720575940625341880,sensory,olfactory
720575940616068539,central,Kenyon_Cell
720575940634320319,central,unknown
720575940624096708,sensory,olfactory
720575940626881991,central,unknown
720575940618821067,sensory,olfactory
720575940622949837,central,LHLN
720575940616691156,central,unknown
720575940608990677,central,unknown
720575940622130646,central,LHLN
720575940622392790,central,Kenyon_Cell
720575940617280985,central,unknown
720575940611153370,sensory,olfactory
720575940631207388,visual_centrifugal,unknown
720575940605877728,central,unknown
720575940633566690,central,Kenyon_Cell
720575940613119459,central,Kenyon_Cell
720575940621966827,central,Kenyon_Cell
720575940619738612,central,unknown
720575940642086389,central,ALPN
720575940631633401,central,ALPN
720575940630420985,central,Kenyon_Cell
720575940627996156,central,unknown
720575940626226690,central,Kenyon_Cell
720575940626161154,central,Kenyon_Cell
720575940626980358,sensory,olfactory
720575940623539719,central,unknown
720575940629470726,central,unknown
720575940622229005,central,unknown
720575940629765647,central,Kenyon_Cell
720575940629601810,central,Kenyon_Cell
720575940618591764,central,unknown
720575940623113752,central,unknown
720575940625669660,central,Kenyon_Cell
720575940644150819,central,LHLN
720575940625800741,central,Kenyon_Cell
720575940609318446,central,Kenyon_Cell
720575940609908270,central,unknown
720575940615380530,sensory,olfactory
720575940639071797,central,Kenyon_Cell
720575940618886710,central,unknown
720575940630945335,central,ALLN
720575940617313846,central,Kenyon_Cell
720575940628651575,central,Kenyon_Cell
720575940631502392,central,unknown
720575940617182779,central,unknown
720575940628356666,visual_projection,unknown
720575940637826623,central,Kenyon_Cell
720575940631797315,central,LHLN
720575940631666243,central,Kenyon_Cell
720575940624227917,central,unknown
720575940618133072,central,Kenyon_Cell
720575940617739860,central,unknown
720575940614757974,central,ALLN
720575940625210969,central,unknown
720575940623998563,central,unknown
720575940631240296,sensory,olfactory
720575940614659690,central,unknown
720575940629929580,central,unknown
720575940635958895,central,LHLN
720575940621246068,descending,unknown
720575940616953467,central,ALLN
720575940629044862,central,LHLN
720575940619705983,central,Kenyon_Cell
720575940607090306,sensory,olfactory
720575940606729858,central,Kenyon_Cell
720575940619902598,central,ALPN
720575940623212170,central,unknown
720575940626849423,sensory,olfactory
720575940627996315,sensory,olfactory
720575940629044891,central,LHLN
720575940643266208,central,unknown
720575940611546794,central,unknown
720575940631502509,central,Kenyon_Cell
720575940635664046,central,ALLN
720575940607155890,central,MBON
720575940611022515,central,ALPN
720575940624817845,central,unknown
720575940620459702,sensory,hygrosensory
720575940616855225,central,ALLN
720575940615413435,central,unknown
720575940606762686,central,ALPN
720575940633927359,central,unknown
720575940609220291,central,Kenyon_Cell
720575940619411147,central,ALPN
720575940623146701,central,ALLN
720575940610694866,sensory,olfactory
720575940634156755,central,unknown
720575940608663253,central,unknown
720575940612071130,central,LHLN
720575940623441629,central,unknown
720575940619280110,sensory,olfactory
720575940620590831,central,LHLN
720575940620721903,central,unknown
720575940624785139,central,LHLN
720575940635565816,central,unknown
720575940628029180,central,unknown
720575940616756993,sensory,olfactory
720575940622917381,central,unknown
720575940627996422,central,LHLN
720575940628061968,sensory,olfactory
720575940620197652,central,LHLN
720575940621475610,central,unknown
720575940605452064,central,Kenyon_Cell
720575940622196518,sensory,olfactory
720575940622360358,sensory,olfactory
720575940624555815,central,unknown
720575940628586283,central,unknown
720575940628684588,central,Kenyon_Cell
720575940615708466,sensory,olfactory
720575940646346548,central,Kenyon_Cell
720575940629995319,central,unknown
720575940624555838,sensory,olfactory
720575940620263233,central,Kenyon_Cell
720575940615708482,central,ALLN
720575940609908548,central,LHLN
720575940627111752,central,unknown
720575940633304913,central,unknown
720575940627275602,central,unknown
720575940639891288,central,unknown
720575940627537753,central,unknown
720575940607811420,sensory,olfactory
720575940606730076,central,Kenyon_Cell
720575940622557022,central,Kenyon_Cell
720575940620230497,central,Kenyon_Cell
720575940603453286,central,ALPN
720575940614791018,central,unknown
720575940620623725,central,Kenyon_Cell
720575940634943344,central,unknown
720575940639661939,central,LHLN
720575940630716286,central,unknown
720575940620459910,central,unknown
720575940630912908,sensory,olfactory
720575940631469964,central,ALPN
720575940614102930,sensory,olfactory
720575940613939090,central,Kenyon_Cell
720575940624654228,central,unknown
720575940611514261,central,unknown
720575940628783003,central,unknown
720575940616101789,central,unknown
720575940619804582,sensory,olfactory
720575940628750248,central,ALPN
720575940627079080,central,Kenyon_Cell
720575940604403628,central,ALPN
720575940635271086,central,unknown
720575940634976174,central,ALPN
720575940612202419,central,unknown
720575940610793395,central,Kenyon_Cell
720575940616363963,sensory,olfactory
720575940639072189,central,unknown
720575940618461121,central,ALPN
720575940607451081,descending,unknown
720575940630912975,central,unknown
720575940641562587,central,LHLN
720575940636942302,sensory,olfactory
720575940624195559,central,Kenyon_Cell
720575940627439592,central,unknown
720575940612169709,central,Kenyon_Cell
720575940622491632,central,ALLN
720575940641464309,central,unknown
720575940651425782,central,unknown
720575940634648568,sensory,olfactory
720575940631011328,central,unknown
720575940619051009,sensory,olfactory
720575940628553731,sensory,olfactory
720575940623867911,central,unknown
720575940624359432,central,unknown
720575940626685962,central,unknown
720575940607221771,sensory,olfactory
720575940635140121,central,unknown
720575940614037533,sensory,olfactory
720575940626653214,central,unknown
720575940646412323,central,LHLN
720575940613218344,central,Kenyon_Cell
720575940616921129,sensory,olfactory
720575940631306284,optic,unknown
720575940645199924,central,ALON
720575940638154805,central,unknown
720575940615512130,central,LHLN
720575940626522184,central,Kenyon_Cell
720575940617904208,descending,unknown
720575940630323303,central,ALLN
720575940631732328,central,Kenyon_Cell
720575940616101994,central,unknown
720575940640415859,central,ALLN
720575940620689524,central,ALLN
720575940629766266,central,unknown
720575940626653309,central,unknown
720575940659323009,central,Kenyon_Cell
720575940626587779,central,LHLN
720575940646609028,central,Kenyon_Cell
720575940627210373,central,Kenyon_Cell
720575940619968647,central,Kenyon_Cell
720575940625014928,central,ALPN
720575940628029592,central,unknown
720575940618657950,central,Kenyon_Cell
720575940614824095,central,Kenyon_Cell
720575940613152938,central,Kenyon_Cell
720575940605780140,central,unknown
720575940632813741,central,Kenyon_Cell
720575940621607093,central,ALLN
720575940623605943,central,ALPN
720575940625342648,sensory,olfactory
720575940626030776,central,ALLN
720575940625309882,central,Kenyon_Cell
720575940606664894,central,unknown
720575940620329152,central,Kenyon_Cell
720575940607484099,central,unknown
720575940630290629,central,Kenyon_Cell
720575940630913221,central,DAN
720575940632617164,central,Kenyon_Cell
720575940624130253,central,unknown
720575940608663765,central,Kenyon_Cell
720575940629373148,sensory,olfactory
720575940615217375,central,unknown
720575940638744804,ascending,AN
720575940619903215,sensory,olfactory
720575940640841973,central,LHLN
720575940639727861,central,Kenyon_Cell
720575940629733626,central,ALPN
720575940630520059,central,unknown
720575940627636476,sensory,olfactory
720575940617511169,sensory,olfactory
720575940628914436,central,ALLN
720575940627603733,central,unknown
720575940626784533,central,unknown
720575940632224031,sensory,olfactory
720575940606337312,central,ALPN
720575940617052450,central,unknown
720575940627046693,central,unknown
720575940622655782,sensory,olfactory
720575940622917927,central,unknown
720575940617969961,sensory,hygrosensory
720575940620624177,central,unknown
720575940614037811,central,Kenyon_Cell
720575940646576436,central,ALLN
720575940646773044,central,Kenyon_Cell
720575940629274935,sensory,olfactory
720575940627243322,central,Kenyon_Cell
720575940630159676,central,unknown
720575940629963068,central,unknown
720575940625310014,central,unknown
720575940617871680,central,Kenyon_Cell
720575940622262593,sensory,olfactory
720575940617118016,central,Kenyon_Cell
720575940619280705,central,ALPN
720575940627931466,central,Kenyon_Cell
720575940625408333,central,unknown
720575940630651223,central,Kenyon_Cell
720575940604961126,central,Kenyon_Cell
720575940633731435,sensory,olfactory
720575940629963116,sensory,olfactory
720575940612006257,central,unknown
720575940649394553,sensory,olfactory
720575940629471610,central,Kenyon_Cell
720575940627079557,central,Kenyon_Cell
720575940620263814,central,ALIN
720575940615152011,central,ALPN
720575940625572240,central,Kenyon_Cell
720575940617380241,central,Kenyon_Cell
720575940624359828,central,unknown
720575940614037910,sensory,olfactory
720575940614529430,central,unknown
720575940618428830,central,ALLN
720575940616331679,central,unknown
720575940619870622,visual_projection,unknown
720575940654932385,central,unknown
720575940618953126,central,unknown
720575940614463911,central,unknown
720575940613743023,central,Kenyon_Cell
720575940612104627,central,Kenyon_Cell
720575940623638967,sensory,olfactory
720575940615578043,descending,unknown
720575940638482877,central,unknown
720575940605551038,central,Kenyon_Cell
720575940630946245,central,unknown
720575940643693000,central,unknown
720575940606009801,central,Kenyon_Cell
720575940625670602,sensory,olfactory
720575940622655949,central,unknown
720575940611285454,central,Kenyon_Cell
720575940614103505,central,unknown
720575940616987097,central,unknown
720575940636975582,sensory,olfactory
720575940615184863,central,unknown
720575940619117039,sensory,olfactory
720575940652114422,central,unknown
720575940635566584,central,LHLN
720575940631077369,sensory,olfactory
720575940630356473,central,unknown
720575940630225403,central,ALLN
720575940618953217,central,unknown
720575940628914692,central,ALLN
720575940628455942,central,unknown
720575940631208466,central,unknown
720575940612661782,central,Kenyon_Cell
720575940626031132,sensory,olfactory
720575940604240416,central,unknown
720575940643398180,central,Kenyon_Cell
720575940624917031,sensory,olfactory
720575940630192682,central,Kenyon_Cell
720575940632388138,central,Kenyon_Cell
720575940628226604,central,Kenyon_Cell
720575940625179184,central,unknown
720575940619608625,central,unknown
720575940647952948,central,unknown
720575940629832252,sensory,olfactory
720575940630716995,sensory,olfactory
720575940631765571,central,unknown
720575940628259407,central,ALPN
720575940632715859,central,unknown
720575940619280981,central,unknown
720575940630618711,central,unknown
720575940635697765,central,unknown
720575940635075179,central,Kenyon_Cell
720575940630094444,central,Kenyon_Cell
720575940621148781,sensory,olfactory
720575940619772525,central,ALPN
720575940621804159,descending,unknown
720575940659323521,central,Kenyon_Cell
720575940608074370,central,unknown
720575940615905931,central,unknown
720575940616462987,central,unknown
720575940614595218,central,MBON
720575940612498073,central,unknown
720575940613022367,central,unknown
720575940623180457,central,unknown
720575940621640363,central,unknown
720575940619903664,sensory,olfactory
720575940620886704,sensory,olfactory
720575940616790713,central,Kenyon_Cell
720575940634354367,central,unknown
720575940642022088,central,Kenyon_Cell
720575940606010057,central,unknown
720575940626457290,sensory,olfactory
720575940625539786,sensory,olfactory
720575940622590669,central,unknown
720575940620624589,central,ALPN
720575940639695568,central,unknown
720575940630258391,central,LHLN
720575940619150040,sensory,olfactory
720575940612137690,central,unknown
720575940641039067,sensory,olfactory
720575940610990821,central,Kenyon_Cell
720575940637434601,central,Kenyon_Cell
720575940624589548,central,Kenyon_Cell
720575940621017840,central,Kenyon_Cell
720575940624425715,central,unknown
720575940629439238,central,unknown
720575940623901447,central,LHLN
720575940626064138,sensory,olfactory
720575940609417995,descending,unknown
720575940624851726,central,Kenyon_Cell
720575940622295832,central,Kenyon_Cell
720575940617839389,central,unknown
720575940626916126,central,Kenyon_Cell
720575940604994336,central,unknown
720575940625998629,central,unknown
720575940622230310,sensory,olfactory
720575940623409959,central,Kenyon_Cell
720575940613481256,sensory,olfactory
720575940621804329,sensory,olfactory
720575940627964715,sensory,olfactory
720575940631307053,central,Kenyon_Cell
720575940631143213,central,unknown
720575940619477809,central,Kenyon_Cell
720575940613776179,central,Kenyon_Cell
720575940638778165,central,ALPN
720575940627342138,central,unknown
720575940610073412,central,unknown
720575940617642832,central,ALPN
720575940618888016,central,unknown
720575940626719570,central,unknown
720575940637696858,central,unknown
720575940622099294,sensory,olfactory
720575940627604327,central,ALLN
720575940615021418,central,unknown
720575940613940074,central,unknown
720575940634616687,central,unknown
720575940638155632,central,unknown
720575940612727665,central,unknown
720575940619936639,central,Kenyon_Cell
720575940638974848,sensory,olfactory
720575940606010242,central,unknown
720575940626031493,central,Kenyon_Cell
720575940626883465,central,unknown
720575940624491402,sensory,olfactory
720575940630258572,central,unknown
720575940627080079,central,ALPN
720575940624294800,central,unknown
720575940614726546,sensory,olfactory
720575940622820243,central,unknown
720575940625834900,central,Kenyon_Cell
720575940633142170,central,Kenyon_Cell
720575940628390811,sensory,olfactory
720575940618953630,central,unknown
720575940618331038,central,unknown
720575940644742048,central,Kenyon_Cell
720575940615283618,central,Kenyon_Cell
720575940612498346,central,unknown
720575940634026925,central,unknown
720575940618855344,central,ALPN
720575940606796722,central,Kenyon_Cell
720575940611089331,central,unknown
720575940623147959,sensory,olfactory
720575940624917432,central,LHLN
720575940623311804,central,unknown
720575940639892413,central,ALLN
720575940604568521,central,ALLN
720575940620952523,central,unknown
720575940610565070,central,unknown
720575940614104017,central,unknown
720575940631143383,central,Kenyon_Cell
720575940612203482,descending,unknown
720575940611351514,central,unknown
720575940622492637,sensory,olfactory
720575940603356128,sensory,olfactory
720575940620067823,central,unknown
720575940615513086,central,ALLN
720575940623901695,central,ALLN
720575940630160384,ascending,AN
720575940617479169,sensory,olfactory
720575940625146882,central,Kenyon_Cell
720575940627833860,central,unknown
720575940629111814,central,ALLN
720575940608336907,central,unknown
720575940624983054,central,unknown
720575940628882450,central,ALPN
720575940621378580,sensory,olfactory
720575940644512791,sensory,olfactory
720575940622656536,central,unknown
720575940615808029,central,ALPN
720575940617479202,central,unknown
720575940626818085,central,unknown
720575940614956072,central,ALLN
720575940627211307,central,Kenyon_Cell
720575940616758322,central,ALLN
720575940614562867,visual_projection,unknown
720575940618888246,central,unknown
720575940631503928,central,LHLN
720575940628685884,central,Kenyon_Cell
720575940613973058,central,unknown
720575940614825026,central,Kenyon_Cell
720575940625376329,central,unknown
720575940639368270,central,unknown
720575940629963855,central,ALPN
720575940631962705,central,unknown
720575940627768409,central,ALLN
720575940639073370,central,unknown
720575940620919905,central,unknown
720575940637664357,central,LHLN
720575940604961894,central,Kenyon_Cell
720575940631798888,central,Kenyon_Cell
720575940629701737,central,unknown
720575940619084909,central,unknown
720575940616463477,central,MBON
720575940635731063,central,LHLN
720575940618626171,central,unknown
720575940621870204,central,unknown
720575940639859840,central,Kenyon_Cell
720575940626949253,central,unknown
720575940619445382,sensory,olfactory
720575940626883721,central,unknown
720575940616561803,central,unknown
720575940627211407,central,unknown
720575940617577617,central,unknown
720575940623377555,central,Kenyon_Cell
720575940633994391,central,unknown
720575940612465817,central,unknown
720575940633175196,sensory,olfactory
720575940617249949,central,ALLN
720575940618691742,central,Kenyon_Cell
720575940613776543,central,Kenyon_Cell
720575940642284704,sensory,olfactory
720575940613579943,central,ALPN
720575940612531370,central,unknown
720575940619674795,sensory,olfactory
720575940603520172,central,Kenyon_Cell
720575940612203699,central,unknown
720575940623344821,central,Kenyon_Cell
720575940624884920,central,Kenyon_Cell
720575940615185595,central,unknown
720575940606108862,sensory,olfactory
720575940635468991,central,unknown
720575940620133568,sensory,olfactory
720575940610499779,central,unknown
720575940630979781,central,unknown
720575940630914245,central,unknown
720575940644316360,sensory,olfactory
720575940626818250,central,unknown
720575940619445451,central,unknown
720575940631930060,sensory,olfactory
720575940620952779,central,unknown
720575940611056846,sensory,olfactory
720575940625343690,central,unknown
720575940619674840,sensory,olfactory
720575940619445464,sensory,olfactory
720575940632356066,sensory,olfactory
720575940630848740,central,Kenyon_Cell
720575940613645541,central,unknown
720575940621935850,central,Kenyon_Cell
720575940612072685,central,Kenyon_Cell
720575940621706480,central,LHLN
720575940624786675,central,unknown
720575940628554999,central,Kenyon_Cell
720575940629275898,sensory,hygrosensory
720575940631700731,central,unknown
720575940627932412,central,Kenyon_Cell
720575940630914304,central,unknown
720575940625671426,sensory,olfactory
720575940628358406,sensory,olfactory
720575940628260106,central,unknown
720575940631274770,central,ALPN
720575940620231956,central,unknown
720575940618036509,central,Kenyon_Cell
720575940627014949,central,ALLN
720575940628981036,sensory,olfactory
720575940639204661,central,LHLN
720575940631012664,sensory,olfactory
720575940630521145,central,Kenyon_Cell
720575940618593600,central,unknown
720575940617577797,sensory,olfactory
720575940617413957,central,unknown
720575940622132553,central,unknown
720575940632651091,central,unknown
720575940639892824,central,LHLN
720575940639728984,central,Kenyon_Cell
720575940621542747,central,ALLN
720575940616955229,central,Kenyon_Cell
720575940604700006,sensory,olfactory
720575940630947176,sensory,olfactory
720575940615021930,central,unknown
720575940614792554,central,LHLN
720575940612105586,sensory,olfactory
720575940612564338,sensory,olfactory
720575940634027383,central,unknown
720575940621673852,visual_projection,unknown
720575940626589053,sensory,olfactory
720575940606698882,sensory,olfactory
720575940625442192,sensory,olfactory
720575940615611793,central,unknown
720575940613809554,central,ALPN
720575940615677330,central,unknown
720575940614890902,central,Kenyon_Cell
720575940634224023,central,unknown
720575940625868184,sensory,hygrosensory
720575940628391323,sensory,olfactory
720575940629144987,central,unknown
720575940644709792,central,unknown
720575940653295009,sensory,olfactory
720575940613449122,central,unknown
720575940632389028,central,unknown
720575940622067113,central,Kenyon_Cell
720575940636878254,sensory,thermosensory
720575940619675056,sensory,olfactory
720575940621051312,central,Kenyon_Cell
720575940620723638,central,unknown
720575940619838912,central,ALPN
720575940619445696,central,unknown
720575940643956168,central,unknown
720575940607878601,central,unknown
720575940625901002,central,Kenyon_Cell
720575940627146186,central,unknown
720575940611352014,central,ALPN
720575940630914511,central,unknown
720575940639139280,central,unknown
720575940630193628,central,Kenyon_Cell
720575940637599204,central,unknown
720575940622624234,sensory,olfactory
720575940620887536,ascending,AN
720575940621739508,central,unknown
720575940652115446,central,unknown
720575940630062587,sensory,olfactory
720575940624328200,central,LHLN
720575940627441169,central,Kenyon_Cell
720575940628358675,central,unknown
720575940622263832,central,Kenyon_Cell
720575940633372185,central,ALLN
720575940618036765,central,Kenyon_Cell
720575940620822049,sensory,olfactory
720575940618757666,central,ALLN
720575940645824035,sensory,olfactory
720575940621280801,central,Kenyon_Cell
720575940625212965,central,unknown
720575940644644387,central,Kenyon_Cell
720575940631930415,sensory,olfactory
720575940625507888,central,Kenyon_Cell
720575940619511345,central,unknown
720575940632913461,sensory,thermosensory
720575940608501316,central,unknown
720575940639368782,central,unknown
720575940628620879,central,unknown
720575940619576912,sensory,olfactory
720575940627048018,sensory,olfactory
720575940638910040,central,unknown
720575940625802841,visual_projection,unknown
720575940638844504,central,ALLN
720575940623050334,central,unknown
720575940634715743,central,ALPN
720575940622722659,central,unknown
720575940631078504,central,unknown
720575940614792810,central,LHLN
720575940635960943,central,unknown
720575940621149812,central,Kenyon_Cell
720575940614661749,central,unknown
720575940614694517,central,unknown
720575940649428601,sensory,olfactory
720575940621674108,sensory,olfactory
720575940660176513,central,unknown
720575940616627851,central,Kenyon_Cell
720575940626851471,sensory,olfactory
720575940611745429,central,unknown
720575940614825622,central,Kenyon_Cell
720575940633798295,central,LHLN
720575940612499097,central,LHLN
720575940617807517,central,Kenyon_Cell
720575940618135198,central,unknown
720575940643497632,central,Kenyon_Cell
720575940655589025,central,unknown
720575940642383520,central,Kenyon_Cell
720575940619937445,central,ALLN
720575940620068518,central,ALPN
720575940620986022,central,unknown
720575940621444777,central,Kenyon_Cell
720575940631275181,central,ALLN
720575940605028017,central,unknown
720575940607059634,sensory,olfactory
720575940605060798,central,Kenyon_Cell
720575940643104456,central,unknown
720575940606731977,central,unknown
720575940612433614,central,ALPN
720575940632094415,central,ALLN
720575940640646864,central,Kenyon_Cell
720575940632815315,ascending,AN
720575940622558941,central,Kenyon_Cell
720575940637009636,central,ALPN
720575940618594022,descending,unknown
720575940623607527,sensory,olfactory
720575940624066279,sensory,olfactory
720575940624951020,sensory,olfactory
720575940622919411,central,unknown
720575940629669623,central,unknown
720575940629735163,central,Kenyon_Cell
720575940629178108,sensory,olfactory
720575940630488827,central,Kenyon_Cell
720575940627343108,central,Kenyon_Cell
720575940627572484,central,unknown
720575940623902471,central,ALPN
720575940623509256,sensory,olfactory
720575940626065162,central,unknown
720575940616824588,central,ALPN
720575940624361230,central,ALLN
720575940619314964,sensory,olfactory
720575940627638037,central,unknown
720575940626949909,central,Kenyon_Cell
720575940612794134,central,unknown
720575940626949918,central,unknown
720575940632192799,sensory,olfactory
720575940645431075,sensory,olfactory
720575940646250275,central,Kenyon_Cell
720575940621870886,central,unknown
720575940630914858,central,ALPN
720575940617381681,central,ALPN
720575940617021234,central,ALLN
720575940626163518,central,LHLN
720575940619675456,central,unknown
720575940614793026,central,Kenyon_Cell
720575940611090244,central,LHCENT
720575940626425682,central,unknown
720575940633831264,central,ALLN
720575940621018977,central,unknown
720575940604274534,central,unknown
720575940619904877,central,unknown
720575940637402995,central,Kenyon_Cell
720575940649133945,central,ALPN
720575940629047162,central,unknown
720575940618561403,central,ALLN
720575940605421442,central,ALPN
720575940622198664,sensory,olfactory
720575940631865228,central,unknown
720575940626982799,central,LHCENT
720575940622526355,sensory,olfactory
720575940626524056,central,unknown
720575940612532121,central,LHLN
720575940621182889,sensory,olfactory
720575940636551086,central,Kenyon_Cell
720575940634781620,sensory,hygrosensory
720575940623476661,sensory,hygrosensory
720575940622428087,central,Kenyon_Cell
720575940625049527,central,unknown
720575940617480121,central,unknown
720575940627244986,central,ALPN
720575940623771580,sensory,olfactory
720575940633569215,central,Kenyon_Cell
720575940605290441,central,Kenyon_Cell
720575940625672138,central,LHLN
720575940631930828,central,ALPN
720575940611286990,central,Kenyon_Cell
720575940639434704,sensory,olfactory
720575940614137809,central,unknown
720575940640745424,central,unknown
720575940631406547,central,Kenyon_Cell
720575940639172560,central,Kenyon_Cell
720575940622165974,central,unknown
720575940630292439,central,unknown
720575940620625880,descending,unknown
720575940613253091,central,LHLN
720575940639172585,visual_centrifugal,unknown
720575940620101614,sensory,olfactory
720575940621019120,sensory,olfactory
720575940629669879,central,Kenyon_Cell
720575940628817914,central,Kenyon_Cell
720575940620920831,central,ALPN
720575940628621316,sensory,olfactory
720575940620429317,central,Kenyon_Cell
720575940627572742,central,Kenyon_Cell
720575940622428167,central,unknown
720575940623902727,central,unknown
720575940628326417,central,ALLN
720575940626917393,central,ALPN
