root_id,influence,adjusted,super_class,class,betweenness,rank,hops
720575940626650776,0.01484003483607665,19.78957330619886,central,ALPN,0.0,4192,2
720575940626650890,0.013124144127695655,19.666698318050905,central,unknown,0.0,13172,2
720575940626656010,0.16012439611781787,22.168195709910353,central,unknown,0.0,3546,2
720575940626656531,0.3681346036442834,23.00069336308148,central,unknown,0.0,12776,2
720575940626658570,0.055288835269828716,21.10481571530803,central,unknown,0.0,8505,2
720575940626661704,0.018024135302777262,19.983956430931507,visual_projection,unknown,0.0,10051,2
720575940626663178,0.09034887596447676,21.595923297076407,central,unknown,0.0,13182,2
720575940626663953,0.31249100506295063,22.8368204059815,central,unknown,0.0003245000747683,21,2
720575940626663994,0.09349409328348375,21.6301429818783,descending,unknown,0.0,7027,2
720575940626666066,1.572783023937409,24.452846676823402,sensory,mechanosensory,0.0,9918,0
720575940626666515,0.0670221620485324,21.297268062557997,central,unknown,0.0,11441,2
720575940626668218,1.3274261075635287,24.28324180973239,central,unknown,5.088576956946823e-06,1327,1
720575940626669086,0.007490656706490316,19.105901192472587,optic,optic_lobe_intrinsic,0.0,7644,2
720575940626671016,0.15724091863533213,22.150023863804087,central,unknown,0.0,12370,2
720575940626671633,0.014069967430377014,19.736287277313977,optic,optic_lobe_intrinsic,0.0,8314,2
720575940626672058,1.2166761171713858,24.196122646434247,descending,unknown,2.3170421998405296e-05,558,1
720575940626672314,0.25714971576070556,22.641903187893845,central,unknown,0.0,8576,1
720575940626673490,1.4886434245389149,24.39786525191341,sensory,mechanosensory,0.0,11652,0
720575940626674988,0.014102428912836638,19.73859176688811,optic,optic_lobe_intrinsic,0.0,5540,2
720575940626675305,0.1603980334843535,22.169903156302514,central,unknown,0.0,9628,2
720575940626675837,0.07247470890256055,21.375482379295413,central,ALPN,0.0,10277,2
720575940626677097,0.07634631743536864,21.427524518845644,central,unknown,0.0,13522,2
720575940626678035,0.18243729468781794,22.2986512442479,visual_centrifugal,unknown,0.0,8726,2
720575940626678524,0.07516976833774014,21.411993854357874,central,unknown,0.0,12484,2
720575940626679317,0.5404426780302374,23.384633298874967,sensory,unknown_sensory,0.0,11104,2
720575940626682129,0.10730297607692896,21.767901106308358,central,unknown,1.9408354419124097e-06,1723,2
720575940626682682,0.05688205702875788,21.13322467021825,central,ALPN,0.0,10254,2
720575940626685962,0.07874285847471058,21.458432308575958,central,unknown,0.0,7782,2
720575940626686282,0.09000326914219084,21.592090714490556,central,unknown,0.0,5199,2
720575940626690120,2.0342742280392097,24.710139110583537,sensory,mechanosensory,0.0,5044,0
720575940626691334,0.18686729679558267,22.322643443152437,central,unknown,0.0,8237,2
720575940626692355,0.010096372522981375,19.404420924212605,central,unknown,0.0,13473,2
720575940626693130,0.07489151929468565,21.408285378090127,central,unknown,1.4080570853090032e-05,781,2
720575940626694288,0.046183666951894936,20.92487092741962,central,unknown,1.1688504762217594e-06,1902,2
720575940626695452,0.020418869708054687,20.10870418002135,central,unknown,0.0,12238,2
720575940626699045,0.008199280730981806,19.196291155706895,optic,optic_lobe_intrinsic,0.0,4838,2
720575940626701886,0.07992082140649134,21.473281133164345,visual_projection,unknown,0.0,5337,2
720575940626705029,0.4046419899058532,23.09524742164652,central,unknown,0.0,8875,2
720575940626705497,1.8220677233205842,24.599971967916794,central,unknown,9.812907486419888e-06,967,1
720575940626708523,0.010359937721478285,19.430190946390812,central,unknown,0.0,6383,2
720575940626716464,0.03207364762650443,20.560279467778134,central,unknown,0.0,5944,2
720575940626717573,0.021760456407762058,20.17233911740706,central,unknown,5.56699017512131e-06,1276,2
720575940626719013,0.1235406095543766,21.908814645338335,central,unknown,0.0,12467,2
720575940626719621,0.3599955945204472,22.978336514949937,ascending,AN,3.08250334891971e-06,1557,2
720575940626721881,0.005462521742083268,18.79015526167573,visual_projection,unknown,0.0,12874,2
720575940626725032,0.007200948290471615,19.06645744537721,optic,optic_lobe_intrinsic,0.0,11860,2
720575940626726458,0.12603666399965305,21.9288175697659,central,unknown,0.0,13427,2
720575940626728700,0.12120641241452282,21.8897397009641,central,unknown,0.0,11938,2
720575940626729295,0.7198701151640153,23.671315521149186,descending,unknown,1.8484147065832477e-07,2470,1
720575940626730270,0.329543991363275,22.889954575497313,central,unknown,0.0,11094,1
720575940626730883,0.07570189101478661,21.419047861529535,descending,unknown,2.9792095859047635e-06,1572,2
720575940626732776,0.39404001272184624,23.068697180291014,descending,unknown,0.0,11766,2
720575940626733967,2.588733715757634,24.951168843319707,sensory,mechanosensory,1.0873027685783809e-07,2604,0
720575940626735100,0.07078458089073517,21.351885913969987,central,unknown,0.0,12154,2
720575940626735141,0.005683824487252461,18.829869052389704,optic,optic_lobe_intrinsic,0.0,7621,2
720575940626738565,0.022383572559411216,20.200572042949656,central,unknown,1.1813544580604107e-05,875,2
720575940626740938,0.2627233524467001,22.663346307731494,central,unknown,0.0,7594,2
720575940626741013,0.6365143555834119,23.548251692701932,central,unknown,0.0,12770,1
720575940626741379,0.020204811925359785,20.098165511183264,central,unknown,0.0,10437,2
720575940626741552,0.02348635421910914,20.248664301985702,central,ALLN,0.0,3291,2
720575940626741962,0.02733387203179408,20.40037138790007,central,unknown,0.0,13564,2
720575940626742288,0.09380320226399669,21.63344371572233,central,unknown,0.0,11781,2
720575940626744838,0.10015423573089162,21.698956076103443,central,unknown,0.0,10883,2
720575940626745118,0.007936861082024849,19.16376258839372,optic,optic_lobe_intrinsic,0.0,11579,2
